From Artist,To Artist,Weight
AJJ,Ramshackle Glory,29
AJJ,Defiance  Ohio,29
AJJ,Paul Baribeau,29
AJJ,The Taxpayers,29
AJJ,Mischief Brew,29
AJJ,Pat The Bunny,29
AJJ,Harley Poe,29
AJJ,Wingnut Dishwashers Union,29
AJJ,Nana Grizol,29
AJJ,Days N Daze,29
AJJ,Ghost Mice,29
AJJ,Lincoln,57.5
AJJ,Jeff Rosenstock,29
AJJ,Apes of the State,29
AJJ,Local News Legend,29
AJJ,Mal Blum,29
AJJ,Bomb the Music Industry!,29
AJJ,The Mountain Goats,29
AJJ,The Scary Jokes,54.5
AJJ,Will Wood and the Tapeworms,59
Addison Grace,Beetlebug,49
Addison Grace,Ukuletea,48.5
Addison Grace,MJ.,68
Addison Grace,Egg,57.5
Addison Grace,Sushi Soucy,54
Addison Grace,Leanna Firestone,56
Addison Grace,NOAHFINNCE,52.5
Addison Grace,Ratwyfe,46.5
Addison Grace,Bears In Trees,52
Addison Grace,Rory Webley,56
Addison Grace,Anthony Amorim,51
Addison Grace,Reinaeiry,51
Addison Grace,Miles McKenna,41
Addison Grace,carpetgarden,55
Addison Grace,SARIAH,46
Addison Grace,Thomas Sanders,51
Addison Grace,Jessie Paege,25.5
Addison Grace,Madds Buckley,56
Addison Grace,leo.,25.5
Addison Grace,chloe moriondo,60.5
Adult Swim Smalls,The Scary Jokes,46.5
Adult Swim Smalls,Sodikken,50
Adult Swim Smalls,Don't Hug Me I'm Scared,21
Adult Swim Smalls,Oliver Buckland,46
Adult Swim Smalls,Evelyn Evelyn,49
Adult Swim Smalls,Jack Conte,45.5
Adult Swim Smalls,Jack Stauber's Micropop,56
Adult Swim Smalls,Jack Stauber,56
Adult Swim Smalls,bo en,62.5
Adult Swim Smalls,Will Wood and the Tapeworms,51
Adult Swim Smalls,Joe Hawley,41.5
Adult Swim Smalls,Graham Kartna,45.5
Adult Swim Smalls,Miracle Musical,52
Adult Swim Smalls,Will Wood,53
Adult Swim Smalls,Worthikids,45
Adult Swim Smalls,Tally Hall,56
Adult Swim Smalls,Joose,21
Adult Swim Smalls,Nero's Day At Disneyland,45
Adult Swim Smalls,Ghost and Pals,50.5
Adult Swim Smalls,R.I.P.,42
Air Traffic Controller,Young Rising Sons,55
Air Traffic Controller,Youngblood Hawke,24
Air Traffic Controller,The Mowgli's,55.5
Air Traffic Controller,MAGIC GIANT,50.5
Air Traffic Controller,Dirt Poor Robins,48
Air Traffic Controller,Vinyl Theatre,24
Air Traffic Controller,Jukebox The Ghost,55.5
Air Traffic Controller,The Griswolds,24
Air Traffic Controller,Bronze Radio Return,54
Air Traffic Controller,Hunter Hunted,24
Air Traffic Controller,Wild Party,51.5
Air Traffic Controller,The Family Crest,46
Air Traffic Controller,The Colourist,24
Air Traffic Controller,Truslow,24
Air Traffic Controller,Autoheart,54.5
Air Traffic Controller,Felix Hagan & the Family,45
Air Traffic Controller,Polite Fiction,44.5
Air Traffic Controller,Grizfolk,53
Air Traffic Controller,Bug Hunter,47.5
Air Traffic Controller,Andrew McMahon in the Wilderness,52.5
AlicebanD,aeseaes,42
AlicebanD,Eleisha Eagle,21
AlicebanD,PHILDEL,21
AlicebanD,Eliza Rickman,41.5
AlicebanD,Dirt Poor Robins,46
AlicebanD,The Dream Masons,21
AlicebanD,Shayfer James,46
AlicebanD,Bitter Ruin,42
AlicebanD,Fish in a Birdcage,44
AlicebanD,The Family Crest,43
AlicebanD,Go! Child,46
AlicebanD,Charming Disaster,21
AlicebanD,The Jane Austen Argument,21
AlicebanD,American Murder Song,43
AlicebanD,Sarah and the Safe Word,44.5
AlicebanD,The Mechanisms,44
AlicebanD,This Way To The Egress,21
AlicebanD,Birdeatsbaby,21
AlicebanD,The Narcissist Cookbook,21
AlicebanD,Squalloscope,21
All Time Low,Mayday Parade,36.5
All Time Low,Forever The Sickest Kids,36.5
All Time Low,We The Kings,36.5
All Time Low,The Maine,36.5
All Time Low,Anarbor,68
All Time Low,Every Avenue,36.5
All Time Low,Cute Is What We Aim For,36.5
All Time Low,Cartel,36.5
All Time Low,Boys Like Girls,36.5
All Time Low,The Summer Set,36.5
All Time Low,The Cab,36.5
All Time Low,Go Radio,36.5
All Time Low,The All-American Rejects,36.5
All Time Low,A Rocket To The Moon,36.5
All Time Low,Artist Vs Poet,36.5
All Time Low,We Are The In Crowd,36.5
All Time Low,Yellowcard,36.5
All Time Low,Marianas Trench,36.5
All Time Low,The Academy Is...,36.5
All Time Low,Hey Monday,36.5
Alpha Blondy,Steel Pulse,59
Alpha Blondy,Israel Vibration,57.5
Alpha Blondy,Groundation,56.5
Alpha Blondy,Bunny Wailer,60
Alpha Blondy,Culture,29.5
Alpha Blondy,Black Uhuru,55
Alpha Blondy,Aswad,29.5
Alpha Blondy,Third World,29.5
Alpha Blondy,Inner Circle,62
Alpha Blondy,Burning Spear,56.5
Alpha Blondy,Ziggy Marley & The Melody Makers,29.5
Alpha Blondy,Lucky Dube,29.5
Alpha Blondy,Don Carlos,29.5
Alpha Blondy,The Wailers,71
Alpha Blondy,Stephen Marley,61.5
Alpha Blondy,Tiken Jah Fakoly,29.5
Alpha Blondy,Ini Kamoze,29.5
Alpha Blondy,Gregory Isaacs,62
Alpha Blondy,Julian Marley,29.5
Alpha Blondy,Eek-A-Mouse,29.5
Amanda Fagan,Precious Jewel Amor,43.5
Amanda Fagan,Ari S,57
Amanda Fagan,Kanaya,45.5
Amanda Fagan,Halfy & Winks,45.5
Amanda Fagan,kroh,45
Amanda Fagan,Alioof,20.5
Amanda Fagan,Tepg,20.5
Amanda Fagan,Hator,20.5
Amanda Fagan,The Shiny Snivy,20.5
Amanda Fagan,emmy curie,20.5
Amanda Fagan,Faster,45
Amanda Fagan,Larry Poppins,41.5
Amanda Fagan,Beetlebug,45
Amanda Fagan,Unknown,20.5
Amanda Fagan,Candlebard,20.5
Amanda Fagan,Megan Shumway,20.5
Amanda Fagan,Ellienort,20.5
Amanda Fagan,Creamay,20.5
Amanda Fagan,spirental,20.5
Amanda Fagan,L'Manberg: The Musical Cast,20.5
American Murder Song,Bitter Ruin,40
American Murder Song,This Way To The Egress,19
American Murder Song,Marc Senter,34.5
American Murder Song,Birdeatsbaby,19
American Murder Song,Humanwine,19
American Murder Song,Terrance Zdunich,19
American Murder Song,Ghostfire,19
American Murder Song,The Cog is Dead,19
American Murder Song,Vagabond Opera,19
American Murder Song,The Mechanisms,42
American Murder Song,Creature Feature,41.5
American Murder Song,Caravan of Thieves,19
American Murder Song,Frenchy and the Punk,19
American Murder Song,The Peculiar Pretzelmen,19
American Murder Song,Unwoman,19
American Murder Song,Aurelio Voltaire,19
American Murder Song,The Jane Austen Argument,19
American Murder Song,Abney Park,19
American Murder Song,Dr. Steel,36
American Murder Song,Steam Powered Giraffe,19
Anarbor,Artist Vs Poet,29.5
Anarbor,The Downtown Fiction,29.5
Anarbor,The Summer Set,29.5
Anarbor,Every Avenue,29.5
Anarbor,Forever The Sickest Kids,29.5
Anarbor,The Maine,29.5
Anarbor,The Cab,29.5
Anarbor,Go Radio,29.5
Anarbor,All Time Low,68
Anarbor,Mayday Parade,29.5
Anarbor,We Are The In Crowd,29.5
Anarbor,We The Kings,29.5
Anarbor,Cute Is What We Aim For,29.5
Anarbor,Cartel,29.5
Anarbor,A Rocket To The Moon,29.5
Anarbor,Marianas Trench,29.5
Anarbor,Boys Like Girls,29.5
Anarbor,Hot Chelle Rae,29.5
Anarbor,The Friday Night Boys,29.5
Anarbor,Quietdrive,29.5
Andrew McMahon in the Wilderness,Grizfolk,56.5
Andrew McMahon in the Wilderness,Night Riots,27.5
Andrew McMahon in the Wilderness,Vinyl Theatre,27.5
Andrew McMahon in the Wilderness,Colony House,57.5
Andrew McMahon in the Wilderness,MisterWives,61.5
Andrew McMahon in the Wilderness,CRUISR,27.5
Andrew McMahon in the Wilderness,Bad Suns,61
Andrew McMahon in the Wilderness,Young Rising Sons,58.5
Andrew McMahon in the Wilderness,Something Corporate,27.5
Andrew McMahon in the Wilderness,Smallpools,57.5
Andrew McMahon in the Wilderness,888,27.5
Andrew McMahon in the Wilderness,Panama Wedding,27.5
Andrew McMahon in the Wilderness,flor,27.5
Andrew McMahon in the Wilderness,Augustana,27.5
Andrew McMahon in the Wilderness,lovelytheband,27.5
Andrew McMahon in the Wilderness,Matt and Kim,27.5
Andrew McMahon in the Wilderness,Motion City Soundtrack,27.5
Andrew McMahon in the Wilderness,Jukebox The Ghost,63
Andrew McMahon in the Wilderness,Jack's Mannequin,27.5
Andrew McMahon in the Wilderness,Dashboard Confessional,27.5
Angelspit,Zombie Girl,18
Angelspit,I:Scintilla,18
Angelspit,Genitorturers,18
Angelspit,Ayria,18
Angelspit,Dope Stars Inc.,18
Angelspit,Collide,18
Angelspit,Kidneythieves,18
Angelspit,Skold,18
Angelspit,The Birthday Massacre,18
Angelspit,Flesh Field,18
Angelspit,Zeromancer,18
Angelspit,Android Lust,18
Angelspit,Unter Null,18
Angelspit,Chiasm,18
Angelspit,Pzychobitch,18
Angelspit,Razed In Black,18
Angelspit,Psyclon Nine,18
Angelspit,Hanzel und Gretyl,18
Angelspit,Combichrist,18
Angelspit,God Module,18
Animehk,LamazeP,36
Animehk,Mitchie M,14.5
Animehk,Wonderful★opportunity!,38
Animehk,Mikumix,14.5
Animehk,wowaka,14.5
Animehk,湊貴大(流星P),14.5
Animehk,Aru Hirose,14.5
Animehk,ガルナ(オワタP),14.5
Animehk,Owata-P,14.5
Animehk,MASA WORKS DESIGN,37.5
Animehk,れるりり&もじゃ(大柴広己),14.5
Animehk,mothy,36.5
Animehk,Hitoshizuku and Yama,37.5
Animehk,Team Umifure,14.5
Animehk,Hachioji P,39.5
Animehk,OSTER project,34
Animehk,Neru,41.5
Animehk,cosMo@Bousou-P,14.5
Animehk,Mikito P,42
Animehk,thquib,42.5
Annapantsu,Reinaeiry,57.5
Annapantsu,Caleb Hyles,31
Annapantsu,Thomas Sanders,57.5
Annapantsu,Or3o,31
Annapantsu,Tempest Shadow (Emily Blunt),31
Annapantsu,Lizz Robinett,31
Annapantsu,Adriana Figueroa,31
Annapantsu,Lollia,31
Annapantsu,Rob Rokicki,31
Annapantsu,Amber Efe,31
Annapantsu,Katherine Lynn-Rose,31
Annapantsu,Egg,62
Annapantsu,Cami-Cat,31
Annapantsu,George Salazar,31
Annapantsu,Illymation,31
Annapantsu,Elsie Lovelock,31
Annapantsu,Beth Crowley,31
Annapantsu,Cristina Vee,31
Annapantsu,Zach Callison,31
Annapantsu,Ukuletea,54
Anthony Amorim,tiffi,50
Anthony Amorim,Smoothboi Ezra,24.5
Anthony Amorim,Rory Webley,54
Anthony Amorim,Lincoln,53
Anthony Amorim,Ukuletea,47.5
Anthony Amorim,Ethan Jewell,24.5
Anthony Amorim,Ollie MN,53
Anthony Amorim,fredo disco,49.5
Anthony Amorim,carpetgarden,54
Anthony Amorim,Bug Hunter,48
Anthony Amorim,Addison Grace,51
Anthony Amorim,Human Petting Zoo,44.5
Anthony Amorim,NOAHFINNCE,51.5
Anthony Amorim,Bears In Trees,51
Anthony Amorim,Thomas Sanders,50
Anthony Amorim,Egg,55.5
Anthony Amorim,Sushi Soucy,53
Anthony Amorim,LukeTrepp,24.5
Anthony Amorim,Leanna Firestone,53
Anthony Amorim,Miles McKenna,40
Ari S,Justin Stone,35.5
Ari S,Ryan Caraveo,35.5
Ari S,Nate Good,35.5
Ari S,gianni & kyle,35.5
Ari S,Ryan Oakes,35.5
Ari S,Bazanji,35.5
Ari S,Jez Dior,35.5
Ari S,Witt Lowry,35.5
Ari S,Kid Quill,35.5
Ari S,Trevor Daniel,35.5
Ari S,Josh A,35.5
Ari S,mike.,35.5
Ari S,Croosh,35.5
Ari S,Bryce Vine,35.5
Ari S,Christian French,35.5
Ari S,iamjakehill,35.5
Ari S,Lucidious,35.5
Ari S,Sik World,35.5
Ari S,Skizzy Mars,35.5
Ari S,Tyla Yaweh,35.5
Arlie,Vista Kicks,56
Arlie,The Hails,27.5
Arlie,Bay Ledges,27.5
Arlie,Sure Sure,56.5
Arlie,Coast Modern,27.5
Arlie,Vacation Manor,27.5
Arlie,Kid Bloom,58.5
Arlie,courtship.,27.5
Arlie,The Greeting Committee,58
Arlie,Okey Dokey,27.5
Arlie,Colony House,57.5
Arlie,Hot Flash Heat Wave,55.5
Arlie,Magic City Hippies,27.5
Arlie,The Happy Fits,59.5
Arlie,Briston Maroney,63
Arlie,Hippo Campus,27.5
Arlie,CRUISR,27.5
Arlie,Duncan Fellows,27.5
Arlie,JAWNY,27.5
Arlie,M.A.G.S.,52.5
Arrogant Worms,Da Vinci's Notebook,41.5
Arrogant Worms,Captain Tractor,16.5
Arrogant Worms,Moxy Früvous,33
Arrogant Worms,Tom Lehrer,41
Arrogant Worms,Paul & Storm,30
Arrogant Worms,Great Big Sea,16.5
Arrogant Worms,Jonathan Coulton,41
Arrogant Worms,Allan Sherman,16.5
Arrogant Worms,Spirit Of The West,16.5
Arrogant Worms,Heywood Banks,16.5
Arrogant Worms,"""Weird Al"" Yankovic",47
Arrogant Worms,Stan Freberg,16.5
Arrogant Worms,Bob Rivers,16.5
Arrogant Worms,Stan Rogers,16.5
Arrogant Worms,Monty Python,41.5
Arrogant Worms,Stompin' Tom Connors,16.5
Arrogant Worms,The Rankin Family,16.5
Arrogant Worms,The Irish Descendants,16.5
Arrogant Worms,Prozzak,16.5
Arrogant Worms,Stephen Lynch,40.5
Autoheart,Pinja,30
Autoheart,Biscuit Boy AKA Crackerman,29.5
Autoheart,The Prolifics,31
Autoheart,The Happy Fits,60.5
Autoheart,Miracle Musical,60.5
Autoheart,Cosmo Sheldrake,60
Autoheart,The Crane Wives,59
Autoheart,Dirt Poor Robins,53.5
Autoheart,Shayfer James,54.5
Autoheart,Jack Conte,54
Autoheart,The Orion Experience,61
Autoheart,Jhariah,55.5
Autoheart,Dom Fera,52.5
Autoheart,Will Wood and the Tapeworms,59.5
Autoheart,The Altogether,52
Autoheart,Will Wood,61.5
Autoheart,Air Traffic Controller,54.5
Autoheart,fin,69
Autoheart,The Scary Jokes,55
Autoheart,Jukebox The Ghost,61
Ayesha Erotica,Miss Ayesha,50
Ayesha Erotica,Dorian Papiez,52
Ayesha Erotica,Ayesha Nicole Smith,51.5
Ayesha Erotica,Ayesha Erotica Smith,54.5
Ayesha Erotica,Tila Tsoli,55
Ayesha Erotica,建筑物,50
Ayesha Erotica,射击在后面,29
Ayesha Erotica,Uncuntfortable Divas,49.5
Ayesha Erotica,Jazmin Bean,59.5
Ayesha Erotica,Lil Mariko,58
Ayesha Erotica,thquib,57
Ayesha Erotica,Rebzyyx,63.5
Ayesha Erotica,Maretu,59.5
Ayesha Erotica,GRLwood,59.5
Ayesha Erotica,Millionaires,52
Ayesha Erotica,siouxxie sixxsta,63
Ayesha Erotica,e boy,63
Ayesha Erotica,Kikuo,61.5
Ayesha Erotica,Penelope Scott,64.5
Ayesha Erotica,The Oozes,55
Ayesha Erotica Smith,Uncuntfortable Divas,46
Ayesha Erotica Smith,Princess Ayesha,24.5
Ayesha Erotica Smith,Ayesha Nicole Smith,48
Ayesha Erotica Smith,Miss Ayesha,46.5
Ayesha Erotica Smith,galboss,24.5
Ayesha Erotica Smith,Fraser,24.5
Ayesha Erotica Smith,Dorian Papiez,47.5
Ayesha Erotica Smith,建筑物,45.5
Ayesha Erotica Smith,bimbo queen,24.5
Ayesha Erotica Smith,Plastic,24.5
Ayesha Erotica Smith,Ayesha Archive,24.5
Ayesha Erotica Smith,Kyunchi,24.5
Ayesha Erotica Smith,Ayesha Erotica,54.5
Ayesha Erotica Smith,sexygyal69,24.5
Ayesha Erotica Smith,Toothless Tina,24.5
Ayesha Erotica Smith,Millionaires,48.5
Ayesha Erotica Smith,Ayesha Erotica,54.5
Ayesha Erotica Smith,Tila Tsoli,51.5
Ayesha Erotica Smith,Kingabduofficial,24.5
Ayesha Erotica Smith,Ayesha Erotica,54.5
Ayesha Nicole Smith,Uncuntfortable Divas,43
Ayesha Nicole Smith,galboss,21.5
Ayesha Nicole Smith,Miss Ayesha,43.5
Ayesha Nicole Smith,Princess Ayesha,21.5
Ayesha Nicole Smith,Fraser,21.5
Ayesha Nicole Smith,Ayesha Erotica Smith,48
Ayesha Nicole Smith,Dorian Papiez,44.5
Ayesha Nicole Smith,Kyunchi,21.5
Ayesha Nicole Smith,pussysugar,21.5
Ayesha Nicole Smith,Plastic,21.5
Ayesha Nicole Smith,Chase Icon,21.5
Ayesha Nicole Smith,That Kid,21.5
Ayesha Nicole Smith,Ayesha Erotica,51.5
Ayesha Nicole Smith,Ayesha Erotica,51.5
Ayesha Nicole Smith,Kingabduofficial,21.5
Ayesha Nicole Smith,Toothless Tina,21.5
Ayesha Nicole Smith,Ayesha Archive,21.5
Ayesha Nicole Smith,Millionaires,45.5
Ayesha Nicole Smith,Ayesha Erotica,51.5
Ayesha Nicole Smith,bimbo queen,21.5
BVDLVD,ghostofblu,27
BVDLVD,PRXJEK,27
BVDLVD,7xvn,27
BVDLVD,Muppy,27
BVDLVD,goth,27
BVDLVD,Cxrpse,27
BVDLVD,Gullyspit,27
BVDLVD,ONI INC.,27
BVDLVD,BLCKK,27
BVDLVD,XZARKHAN,27
BVDLVD,slen,27
BVDLVD,83HADES,27
BVDLVD,Depth Strida,27
BVDLVD,Lord Gasp,27
BVDLVD,gizmo,27
BVDLVD,Mugxtsu,27
BVDLVD,Cameron Azi,27
BVDLVD,Original God,27
BVDLVD,Triple777,27
BVDLVD,BRUHMANEGOD,27
Babes In Toyland ,7 Year Bitch,21
Babes In Toyland ,L7,21
Babes In Toyland ,Hole,21
Babes In Toyland ,Bikini Kill,47.5
Babes In Toyland ,Lunachicks,21
Babes In Toyland ,Katastrophy Wife,21
Babes In Toyland ,Courtney Love,21
Babes In Toyland ,Daisy Chainsaw,21
Babes In Toyland ,Bratmobile,43.5
Babes In Toyland ,Veruca Salt,21
Babes In Toyland ,The Julie Ruin,21
Babes In Toyland ,Heavens To Betsy,21
Babes In Toyland ,Red Aunts,21
Babes In Toyland ,Slant 6,21
Babes In Toyland ,Skinny Girl Diet,36
Babes In Toyland ,Sleater-Kinney,21
Babes In Toyland ,Betty Blowtorch,21
Babes In Toyland ,Green River,21
Babes In Toyland ,Le Tigre,21
Babes In Toyland ,Mudhoney,21
Baby Bugs,REIN,22
Baby Bugs,we are the dirt,40.5
Baby Bugs,The Oozes,48
Baby Bugs,Faesinth,37
Baby Bugs,SARIAH,42.5
Baby Bugs,Gurldoll,40.5
Baby Bugs,Sodikken,51
Baby Bugs,Rio Romeo,49
Baby Bugs,Sushi Soucy,50.5
Baby Bugs,Banshee,53
Baby Bugs,Mommy Long Legs,46
Baby Bugs,Jazmin Bean,52.5
Baby Bugs,carpetgarden,51.5
Baby Bugs,Sorry Mom,46
Baby Bugs,PUSSY PATROL,22
Baby Bugs,KevinKempt,47.5
Baby Bugs,Nicole Dollanganger,47.5
Baby Bugs,carolesdaughter,54
Baby Bugs,thquib,50
Baby Bugs,Human Petting Zoo,42
Baby Guts,Skinned Teen,13
Baby Guts,Partyline,13
Baby Guts,Gina Young,13
Baby Guts,Lung Leg,13
Baby Guts,Excuse 17,13
Baby Guts,Adickdid,13
Baby Guts,Red Aunts,13
Baby Guts,Heavens To Betsy,13
Baby Guts,Tribe 8,13
Baby Guts,Cold Cold Hearts,13
Baby Guts,Slant 6,13
Baby Guts,Bratmobile,34.5
Baby Guts,Kitten Forever,13
Baby Guts,Lunachicks,13
Baby Guts,Team Dresch,13
Baby Guts,Voodoo Queens,13
Baby Guts,7 Year Bitch,13
Baby Guts,Bikini Kill,39.5
Baby Guts,Fea,50.5
Baby Guts,Babes In Toyland ,35
Backseat Vagabond,Ratwyfe,41.5
Backseat Vagabond,emmy curie,20.5
Backseat Vagabond,Sushi Soucy,49
Backseat Vagabond,Human Petting Zoo,40.5
Backseat Vagabond,Beetlebug,45
Backseat Vagabond,Reinaeiry,46
Backseat Vagabond,Madds Buckley,51
Backseat Vagabond,Ukuletea,44.5
Backseat Vagabond,Oublaire,20.5
Backseat Vagabond,Maddie Malekos,20.5
Backseat Vagabond,Rio Romeo,47.5
Backseat Vagabond,MJ.,63
Backseat Vagabond,Amanda Fagan,43
Backseat Vagabond,Egg,51.5
Backseat Vagabond,Katherine Lynn-Rose,20.5
Backseat Vagabond,SARIAH,41
Backseat Vagabond,Illymation,20.5
Backseat Vagabond,36 Questions,20.5
Backseat Vagabond,Everybody's Worried About Owen,45
Backseat Vagabond,Mia Stegner,20.5
Bad Suns,COIN,31.5
Bad Suns,Colony House,61.5
Bad Suns,CRUISR,31.5
Bad Suns,Vinyl Theatre,31.5
Bad Suns,Grizfolk,60.5
Bad Suns,Night Riots,31.5
Bad Suns,Young Rising Sons,65.5
Bad Suns,Vacation Manor,31.5
Bad Suns,Smallpools,61.5
Bad Suns,flor,31.5
Bad Suns,HUNNY,62
Bad Suns,MisterWives,65.5
Bad Suns,Coast Modern,31.5
Bad Suns,Sir Sly,31.5
Bad Suns,Andrew McMahon in the Wilderness,61
Bad Suns,courtship.,31.5
Bad Suns,The Band CAMINO,31.5
Bad Suns,The Wldlfe,31.5
Bad Suns,Moon Taxi,61
Bad Suns,Bleachers,31.5
BadBoyHalo,Faster,49.5
BadBoyHalo,Tubbo,53.5
BadBoyHalo,Dream,64
BadBoyHalo,Derivakat,58
BadBoyHalo,Tommyinnit,25
BadBoyHalo,CG5,61
BadBoyHalo,Toxxxic,40.5
BadBoyHalo,LDShadowLady,45
BadBoyHalo,--,25
BadBoyHalo,Kanaya,49
BadBoyHalo,Larry Poppins,45
BadBoyHalo,Amanda Fagan,46.5
BadBoyHalo,Wilbur Soot,60.5
BadBoyHalo,Halfy & Winks,49
BadBoyHalo,Lovejoy,62.5
BadBoyHalo,kroh,48.5
BadBoyHalo,Or3o,25
BadBoyHalo,Precious Jewel Amor,47
BadBoyHalo,Ari S,61.5
BadBoyHalo,Hyper Potions,25
Banes World,RICEWINE,53
Banes World,Her's,67.5
Banes World,TEMPOREX,59
Banes World,Brad stank,54.5
Banes World,Yung Heazy,49.5
Banes World,Dream  Ivory,58.5
Banes World,No Vacation,59.5
Banes World,Vansire,61
Banes World,Loving,60
Banes World,Michael Seyer,28
Banes World,Cuco,28
Banes World,Jakob,60
Banes World,Mellow Fellow,53
Banes World,Gus Dapperton,63
Banes World,Yellow Days,59
Banes World,infinite bisous,50
Banes World,Acid Ghost,28
Banes World,Hot Flash Heat Wave,56
Banes World,The Marías,64.5
Banes World,Enjoy,28
Banshee,Bauhaus,30
Banshee,Peter Murphy,30
Banshee,Love and Rockets,30
Banshee,Tones On Tail,30
Banshee,The Chameleons,30
Banshee,The Mission,30
Banshee,Killing Joke,30
Banshee,Xmal Deutschland,30
Banshee,The Creatures,30
Banshee,Gene Loves Jezebel,30
Banshee,Christian Death,30
Banshee,Echo & the Bunnymen,30
Banshee,The Glove,30
Banshee,The Psychedelic Furs,30
Banshee,The Danse Society,30
Banshee,Skeletal Family,30
Banshee,Alien Sex Fiend,30
Banshee,Red Lorry Yellow Lorry,30
Banshee,London After Midnight,30
Banshee,Clan of Xymox,30
Barrington Levy,Dennis Brown,59.5
Barrington Levy,Johnny Osbourne,29.5
Barrington Levy,Gregory Isaacs,62
Barrington Levy,Cocoa Tea,29.5
Barrington Levy,Yellowman,29.5
Barrington Levy,Eek-A-Mouse,29.5
Barrington Levy,Bunny Wailer,60
Barrington Levy,Don Carlos,29.5
Barrington Levy,Half Pint,29.5
Barrington Levy,Wailing Souls,29.5
Barrington Levy,Black Uhuru,56
Barrington Levy,Ini Kamoze,29.5
Barrington Levy,Israel Vibration,58.5
Barrington Levy,Freddie McGregor,29.5
Barrington Levy,Sugar Minott,29.5
Barrington Levy,Culture,29.5
Barrington Levy,Steel Pulse,60
Barrington Levy,Tenor Saw,29.5
Barrington Levy,Frankie Paul,29.5
Barrington Levy,Mighty Diamonds,29.5
Bay Faction,The Obsessives,42
Bay Faction,It Looks Sad.,45
Bay Faction,Jank,45
Bay Faction,I'm Glad It's You,21.5
Bay Faction,Remo Drive,47.5
Bay Faction,Mom Jeans.,52.5
Bay Faction,The Cardboard Swords,39.5
Bay Faction,Michael Cera Palin,46
Bay Faction,Panucci's Pizza,46
Bay Faction,Charmer,21.5
Bay Faction,Oso Oso,21.5
Bay Faction,Heart Attack Man,46
Bay Faction,Microwave,48
Bay Faction,Prince Daddy & the Hyena,49
Bay Faction,Macseal,21.5
Bay Faction,Worst Party Ever,47.5
Bay Faction,Pictures of Vernon,21.5
Bay Faction,sports.,21.5
Bay Faction,Graduating Life,21.5
Bay Faction,Retirement Party,21.5
Beach Bunny,Sidney Gish,36.5
Beach Bunny,Ricky Montgomery,74.5
Beach Bunny,chloe moriondo,71.5
Beach Bunny,McCafferty,68.5
Beach Bunny,Remember Sports,36.5
Beach Bunny,mxmtoon,74
Beach Bunny,The Honeysticks,63.5
Beach Bunny,Cavetown,77
Beach Bunny,I DONT KNOW HOW BUT THEY FOUND ME,70.5
Beach Bunny,Christian Leave,69.5
Beach Bunny,Jack Stauber's Micropop,71.5
Beach Bunny,beabadoobee,75.5
Beach Bunny,Lincoln,65
Beach Bunny,Sir Chloe,70.5
Beach Bunny,Peach Pit,36.5
Beach Bunny,Bears In Trees,63
Beach Bunny,Wallows,75.5
Beach Bunny,Penelope Scott,72
Beach Bunny,Egg,68.5
Beach Bunny,The Greeting Committee,66
