From Artist,To Artist,Weight
AC/DC,Iron Maiden,81
AC/DC,Black Sabbath,79.5
AC/DC,Mötley Crüe,81
AC/DC,Twisted Sister,75
AC/DC,Motörhead,76.5
AC/DC,ZZ Top,78.5
AC/DC,Quiet Riot,73.5
AC/DC,The Cult,74
AC/DC,Van Halen,79.5
AC/DC,Rainbow,79
Accept,Halford,58
Accept,Saxon,59.5
Accept,Judas Priest,66.5
Accept,Dio,72.5
Accept,U.D.O.,57
Accept,Warlock,50.5
Accept,W.A.S.P.,62
Accept,Heaven & Hell,51
Accept,Bruce Dickinson,59.5
Accept,Running Wild,54.5
Accept,Savatage,56.5
Accept,Doro,30.5
Accept,Anvil,30.5
Accept,Manowar,60
Accept,Rainbow,68
Accept,Grave Digger,30.5
Accept,Diamond Head,53.5
Accept,Krokus,57.5
Accept,Pretty Maids,59
Accept,King Diamond,55.5
Ace Frehley,Peter Criss,42
Ace Frehley,Gene Simmons,42
Ace Frehley,Quiet Riot,58
Ace Frehley,Paul Stanley,46.5
Ace Frehley,Y&T,55
Ace Frehley,Great White,55
Ace Frehley,Autograph,53.5
Ace Frehley,David Lee Roth,54
Ace Frehley,Krokus,56
Ace Frehley,Slaughter,55.5
Ace Frehley,Vinnie Vincent Invasion,43
Ace Frehley,Helix,47
Ace Frehley,Vince Neil,50
Ace Frehley,Eric Carr,33.5
Ace Frehley,Kix,52.5
Ace Frehley,Lynch Mob,49
Ace Frehley,Lita Ford,54.5
Ace Frehley,Winger,54.5
Ace Frehley,Cinderella,61.5
Ace Frehley,Ratt,60.5
Acrania,Hollow Prophet,36.5
Acrania,Angelmaker,45.5
Acrania,Enterprise Earth,42
Acrania,Until We Die,19
Acrania,Mental Cruelty,39
Acrania,Brojob,41
Acrania,Osiah,19
Acrania,Obscure of Acacia,19
Acrania,Vulvodynia,40.5
Acrania,Brand of Sacrifice,45.5
Acrania,Walking Dead On Broadway,19
Acrania,A Trust Unclean,19
Acrania,Slaughter to Prevail,19
Acrania,Aversions Crown,40.5
Acrania,I Valiance,19
Acrania,Crown Magnetar,38
Acrania,A Wake in Providence,19
Acrania,Within Destruction,42.5
Acrania,Analepsy,19
Acrania,The Dialectic,19
Aerosmith,Alice Cooper,74
Aerosmith,Skid Row,74
Aerosmith,Guns N' Roses,80.5
Aerosmith,KISS,79.5
Aerosmith,Van Halen,80
Aerosmith,Cinderella,72.5
Aerosmith,Whitesnake,74.5
Aerosmith,Quiet Riot,73
Aerosmith,Cheap Trick,73.5
Aerosmith,Warrant,72.5
Aerosmith,Ted Nugent,69.5
Aerosmith,Sammy Hagar,71.5
Aerosmith,Mötley Crüe,76.5
Aerosmith,Scorpions,78.5
Aerosmith,Def Leppard,78
Aerosmith,ZZ Top,77
Aerosmith,Boston,76.5
Aerosmith,Twisted Sister,74.5
Aerosmith,Velvet Revolver,70
Aerosmith,Great White,70
Aesop Rock,Sage Francis,29.5
Aesop Rock,BUSDRIVER,29.5
Aesop Rock,El-P,70
Aesop Rock,Eyedea & Abilities,29.5
Aesop Rock,Hail Mary Mallon,29.5
Aesop Rock,Cannibal Ox,29.5
Aesop Rock,Brother Ali,29.5
Aesop Rock,Rob Sonic,29.5
Aesop Rock,Deltron 3030,29.5
Aesop Rock,Del The Funky Homosapien,29.5
Aesop Rock,Murs,29.5
Aesop Rock,Atmosphere,29.5
Aesop Rock,Cage,29.5
Aesop Rock,Mr. Lif,29.5
Aesop Rock,Blackalicious,58
Aesop Rock,Hieroglyphics,29.5
Aesop Rock,Dem Atlas,29.5
Aesop Rock,Doomtree,29.5
Aesop Rock,Blueprint,29.5
Aesop Rock,DANGERDOOM,57
Airbourne,Slash's Snakepit,52.5
Airbourne,Danko Jones,60
Airbourne,Steel Panther,59.5
Airbourne,Rose Tattoo,55.5
Airbourne,Slash,64
Airbourne,Black Stone Cherry,63
Airbourne,W.A.S.P.,66.5
Airbourne,Quiet Riot,64
Airbourne,Krokus,62
Airbourne,Accept,63.5
Airbourne,Velvet Revolver,62
Airbourne,Black Label Society,64.5
Airbourne,Great White,61
Airbourne,Hardcore Superstar,58
Airbourne,Saxon,63
Airbourne,Dio,73
Airbourne,The Cult,64.5
Airbourne,The Darkness,61.5
Airbourne,Buckcherry,64.5
Airbourne,Kissin' Dynamite,57
Alcatrazz,Michael Schenker Group,41.5
Alcatrazz,John Sykes,31
Alcatrazz,Vandenberg,36
Alcatrazz,Uli Jon Roth,32.5
Alcatrazz,John Norum,39
Alcatrazz,Racer X,16.5
Alcatrazz,Michael Schenker,41.5
Alcatrazz,Impellitteri,16.5
Alcatrazz,Steeler,16.5
Alcatrazz,LOUDNESS,37.5
Alcatrazz,Yngwie Malmsteen,46
Alcatrazz,Y&T,45.5
Alcatrazz,George Lynch,34
Alcatrazz,Joe Lynn Turner,34.5
Alcatrazz,Blue Murder,16.5
Alcatrazz,Vinnie Moore,16.5
Alcatrazz,McAuley Schenker Group,39
Alcatrazz,Graham Bonnet,16.5
Alcatrazz,Lizzy Borden,16.5
Alcatrazz,Tony MacAlpine,16.5
Aldo Nova,Night Ranger,51
Aldo Nova,Triumph,50.5
Aldo Nova,Honeymoon Suite,49
Aldo Nova,Autograph,47.5
Aldo Nova,Y&T,47
Aldo Nova,Helix,47
Aldo Nova,Loverboy,54.5
Aldo Nova,Bad English,49.5
Aldo Nova,Zebra,52.5
Aldo Nova,Giuffria,37.5
Aldo Nova,Hurricane,46
Aldo Nova,Lou Gramm,46
Aldo Nova,Sammy Hagar,54.5
Aldo Nova,King Kobra,40
Aldo Nova,Damn Yankees,48.5
Aldo Nova,Tommy Shaw,40.5
Aldo Nova,Hardline,45.5
Aldo Nova,Danger Danger,50.5
Aldo Nova,Black 'N Blue,37.5
Aldo Nova,Great White,51
Alice Cooper,Twisted Sister,67.5
Alice Cooper,Quiet Riot,66
Alice Cooper,W.A.S.P.,64.5
Alice Cooper,Rainbow,70.5
Alice Cooper,Ace Frehley,60
Alice Cooper,Thin Lizzy,69.5
Alice Cooper,KISS,72.5
Alice Cooper,Cinderella,65.5
Alice Cooper,Dio,75
Alice Cooper,Great White,63
Alice Cooper,Skid Row,67
Alice Cooper,UFO,65
Alice Cooper,Ted Nugent,65.5
Alice Cooper,Whitesnake,69.5
Alice Cooper,Nazareth,68.5
Alice Cooper,Judas Priest,69
Alice Cooper,David Lee Roth,62
Alice Cooper,Blue Öyster Cult,67.5
Alice Cooper,Cheap Trick,70.5
Alice Cooper,Krokus,60
Alien Ant Farm,Finger Eleven,32
Alien Ant Farm,TRUSTcompany,32
Alien Ant Farm,Hoobastank,32
Alien Ant Farm,Adema,32
Alien Ant Farm,Taproot,32
Alien Ant Farm,Crazy Town,32
Alien Ant Farm,Cold,32
Alien Ant Farm,Soil,32
Alien Ant Farm,CKY,32
Alien Ant Farm,Powerman 5000,32
Alien Ant Farm,Sevendust,32
Alien Ant Farm,Trapt,32
Alien Ant Farm,12 Stones,32
Alien Ant Farm,Filter,32
Alien Ant Farm,Nonpoint,32
Alien Ant Farm,Fuel,32
Alien Ant Farm,Drowning Pool,32
Alien Ant Farm,P.O.D.,32
Alien Ant Farm,Spineshank,32
Alien Ant Farm,SR-71,32
Alter Bridge,12 Stones,32
Alter Bridge,Shinedown,73
Alter Bridge,Default,32
Alter Bridge,Black Stone Cherry,64
Alter Bridge,Crossfade,32
Alter Bridge,Seether,70
Alter Bridge,Scott Stapp,32
Alter Bridge,Submersed,32
Alter Bridge,Rev Theory,32
Alter Bridge,10 Years,32
Alter Bridge,Cold,32
Alter Bridge,Fuel,32
Alter Bridge,Finger Eleven,32
Alter Bridge,Creed,32
Alter Bridge,Sick Puppies,32
Alter Bridge,Hoobastank,32
Alter Bridge,The Mayfield Four,32
Alter Bridge,Saving Abel,32
Alter Bridge,Puddle Of Mudd,32
Alter Bridge,Tantric,32
Angelmaker,Enterprise Earth,49.5
Angelmaker,Brand of Sacrifice,52
Angelmaker,Hollow Prophet,43
Angelmaker,Brojob,46.5
Angelmaker,Obscure of Acacia,25.5
Angelmaker,Until We Die,25.5
Angelmaker,Slaughter to Prevail,25.5
Angelmaker,Vulvodynia,49
Angelmaker,Osiah,25.5
Angelmaker,Mental Cruelty,45.5
Angelmaker,A Trust Unclean,25.5
Angelmaker,Crown Magnetar,44.5
Angelmaker,Aversions Crown,47
Angelmaker,Within Destruction,49
Angelmaker,Walking Dead On Broadway,25.5
Angelmaker,Gravemind,25.5
Angelmaker,The Dialectic,25.5
Angelmaker,Acrania,45.5
Angelmaker,Signs of the Swarm,50
Angelmaker,I Valiance,25.5
Anthrax,Testament,61.5
Anthrax,Overkill,57.5
Anthrax,Exodus,30.5
Anthrax,Death Angel,30.5
Anthrax,Annihilator,30.5
Anthrax,Kreator,30.5
Anthrax,Sacred Reich,30.5
Anthrax,Destruction,30.5
Anthrax,Sodom,30.5
Anthrax,Nuclear Assault,30.5
Anthrax,Slayer,30.5
Anthrax,Venom,57.5
Anthrax,Suicidal Tendencies,30.5
Anthrax,Metal Church,30.5
Anthrax,Megadeth,71
Anthrax,Tankard,30.5
Anthrax,Vio-Lence,30.5
Anthrax,Flotsam & Jetsam,30.5
Anthrax,Dark Angel,30.5
Anthrax,Municipal Waste,30.5
Antonio Vivaldi,Arcangelo Corelli,69
Antonio Vivaldi,Franz Schubert,71
Antonio Vivaldi,Johann Sebastian Bach,36.5
Antonio Vivaldi,Claude Debussy,73.5
Antonio Vivaldi,Wolfgang Amadeus Mozart,76.5
Antonio Vivaldi,George Frideric Handel,74
Antonio Vivaldi,Franz Joseph Haydn,67.5
Antonio Vivaldi,Tomaso Albinoni,67
Antonio Vivaldi,Luigi Boccherini,64.5
Antonio Vivaldi,Henry Purcell,68.5
Antonio Vivaldi,Enrico Onofri,36.5
Antonio Vivaldi,I Musici,36.5
Antonio Vivaldi,Il Giardino Armonico,36.5
Antonio Vivaldi,Johann Bach,80.5
Antonio Vivaldi,Giuseppe Verdi,69.5
Antonio Vivaldi,Ludwig van Beethoven,75
Antonio Vivaldi,Giacomo Puccini,36.5
Antonio Vivaldi,César Franck,36.5
Antonio Vivaldi,Frédéric Chopin,76
Antonio Vivaldi,Ottorino Respighi,36.5
Antonín Dvořák,Edvard Grieg,65.5
Antonín Dvořák,Frédéric Chopin,71.5
Antonín Dvořák,Johannes Brahms,67.5
Antonín Dvořák,George Frideric Handel,65.5
Antonín Dvořák,Ludwig van Beethoven,70.5
Antonín Dvořák,Felix Mendelssohn,64
Antonín Dvořák,Claude Debussy,69
Antonín Dvořák,Franz Schubert,66.5
Antonín Dvořák,Georges Bizet,31
Antonín Dvořák,Wolfgang Amadeus Mozart,72
Antonín Dvořák,Richard Wagner,31
Antonín Dvořák,Johann Sebastian Bach,31
Antonín Dvořák,Robert Schumann,31
Antonín Dvořák,George Gershwin,31
Antonín Dvořák,Giuseppe Verdi,65
Antonín Dvořák,Johann Strauss II,31
Antonín Dvořák,Sergei Rachmaninoff,31
Antonín Dvořák,Aram Khachaturian,31
Antonín Dvořák,Edward Elgar,31
Antonín Dvořák,Frederick Delius,31
April Wine,Kim Mitchell,51
April Wine,Red Rider,53
April Wine,Triumph,57.5
April Wine,Honeymoon Suite,51
April Wine,Loverboy,61.5
April Wine,Chilliwack,51.5
April Wine,Streetheart,48
April Wine,Trooper,52.5
April Wine,Sammy Hagar,59.5
April Wine,Toronto,49.5
April Wine,Harlequin,48.5
April Wine,Billy Squier,63
April Wine,Head East,51
April Wine,Max Webster,45
April Wine,Bachman-Turner Overdrive,61
April Wine,38 Special,60
April Wine,Molly Hatchet,57
April Wine,Aldo Nova,50
April Wine,Montrose,53.5
April Wine,Night Ranger,57
Arcangelo Corelli,Antonio Vivaldi,69
Arcangelo Corelli,Ottorino Respighi,27.5
Arcangelo Corelli,Domenico Scarlatti,58
Arcangelo Corelli,Jean-Baptiste Lully,27.5
Arcangelo Corelli,Henry Purcell,59.5
Arcangelo Corelli,Franz Joseph Haydn,58.5
Arcangelo Corelli,George Frideric Handel,65
Arcangelo Corelli,Luigi Boccherini,55.5
Arcangelo Corelli,Georg Philipp Telemann,27.5
Arcangelo Corelli,Claudio Monteverdi,27.5
Arcangelo Corelli,Carl Philipp Emanuel Bach,27.5
Arcangelo Corelli,London Baroque,27.5
Arcangelo Corelli,Heinrich Ignaz Franz von Biber,27.5
Arcangelo Corelli,Giuseppe Tartini,27.5
Arcangelo Corelli,Antonio Salieri,27.5
Arcangelo Corelli,Marin Marais,27.5
Arcangelo Corelli,Enrico Onofri,27.5
Arcangelo Corelli,Jean-Philippe Rameau,27.5
Arcangelo Corelli,Jan Dismas Zelenka,27.5
Arcangelo Corelli,Giovanni Battista Pergolesi,27.5
Aries,Landon Cube,67.5
Aries,Quadeca,32.5
Aries,tobi lou,32.5
Aries,Yeek,32.5
Aries,Jakey,32.5
Aries,Global Dan,32.5
Aries,Trevor Daniel,32.5
Aries,Kota the Friend,32.5
Aries,Lund,32.5
Aries,Yung Pinch,66
Aries,Abhi The Nomad,32.5
Aries,Felly,32.5
Aries,gianni & kyle,32.5
Aries,brakence,32.5
Aries,tsubi club,32.5
Aries,ericdoa,32.5
Aries,iamjakehill,32.5
Aries,Oliver Francis,32.5
Aries,Zac Greer,32.5
Aries,glaive,32.5
Arizona Zervas,Justin Stone,35.5
Arizona Zervas,Ryan Caraveo,35.5
Arizona Zervas,Nate Good,35.5
Arizona Zervas,gianni & kyle,35.5
Arizona Zervas,Ryan Oakes,35.5
Arizona Zervas,Bazanji,35.5
Arizona Zervas,Jez Dior,35.5
Arizona Zervas,Witt Lowry,35.5
Arizona Zervas,Kid Quill,35.5
Arizona Zervas,Trevor Daniel,35.5
Arizona Zervas,Josh A,35.5
Arizona Zervas,mike.,73
Arizona Zervas,Croosh,35.5
Arizona Zervas,Bryce Vine,35.5
Arizona Zervas,Christian French,35.5
Arizona Zervas,iamjakehill,35.5
Arizona Zervas,Lucidious,35.5
Arizona Zervas,Sik World,35.5
Arizona Zervas,Skizzy Mars,35.5
Arizona Zervas,Tyla Yaweh,70
Arlie,Vista Kicks,27.5
Arlie,The Hails,27.5
Arlie,Bay Ledges,54.5
Arlie,Sure Sure,56.5
Arlie,Coast Modern,56.5
Arlie,Vacation Manor,27.5
Arlie,Kid Bloom,27.5
Arlie,courtship.,27.5
Arlie,The Greeting Committee,58
Arlie,Okey Dokey,27.5
Arlie,Colony House,27.5
Arlie,Magic City Hippies,57
Arlie,Hot Flash Heat Wave,27.5
Arlie,The Happy Fits,59.5
Arlie,Briston Maroney,63
Arlie,Hippo Campus,63.5
Arlie,CRUISR,27.5
Arlie,JAWNY,27.5
Arlie,Duncan Fellows,27.5
Arlie,M.A.G.S.,27.5
Arlo McKinley,The Wooks,23.5
Arlo McKinley,Benjamin Tod,23.5
Arlo McKinley,Nicholas Jamerson,23.5
Arlo McKinley,Pony Bradshaw,23.5
Arlo McKinley,Alex Williams,23.5
Arlo McKinley,Kolton Moore & the Clever Few,23.5
Arlo McKinley,Red Shahan,49.5
Arlo McKinley,Luke Bell,42
Arlo McKinley,Tennessee Jet,23.5
Arlo McKinley,Grady Spencer & the Work,23.5
Arlo McKinley,Western Centuries,23.5
Arlo McKinley,Justin Wells,23.5
Arlo McKinley,John Baumann,23.5
Arlo McKinley,Dalton Domino,23.5
Arlo McKinley,Austin Meade,23.5
Arlo McKinley,Kenny Feidler,23.5
Arlo McKinley,Drayton Farley,23.5
Arlo McKinley,Lost Dog Street Band,23.5
Arlo McKinley,49 Winchester,48
Arlo McKinley,Jeremy Pinnell,23.5
Atlanta Rhythm Section,The Ozark Mountain Daredevils,26.5
Atlanta Rhythm Section,The Marshall Tucker Band,59
Atlanta Rhythm Section,Wet Willie,26.5
Atlanta Rhythm Section,Pure Prairie League,26.5
Atlanta Rhythm Section,Head East,50.5
Atlanta Rhythm Section,The Outlaws,53
Atlanta Rhythm Section,The Gregg Allman Band,26.5
Atlanta Rhythm Section,Jefferson Starship,59
Atlanta Rhythm Section,Firefall,26.5
Atlanta Rhythm Section,Poco,26.5
Atlanta Rhythm Section,Gary Wright,26.5
Atlanta Rhythm Section,Dave Mason,26.5
Atlanta Rhythm Section,Molly Hatchet,54.5
Atlanta Rhythm Section,Little River Band,61
Atlanta Rhythm Section,Joe Walsh,61
Atlanta Rhythm Section,38 Special,59.5
Atlanta Rhythm Section,Orleans,26.5
Atlanta Rhythm Section,Bob Welch,26.5
Atlanta Rhythm Section,Climax Blues Band,26.5
Atlanta Rhythm Section,Pablo Cruise,26.5
Atta Boy,Sjowgren,53.5
Atta Boy,Doc Robinson,22.5
Atta Boy,Cottonwood Firing Squad,22.5
Atta Boy,Bad Bad Hats,22.5
Atta Boy,Duncan Fellows,22.5
Atta Boy,The Greeting Committee,52
Atta Boy,Wilderado,53.5
Atta Boy,Richy Mitch & The Coal Miners,22.5
Atta Boy,Dan & Drum,22.5
Atta Boy,Arlie,51
Atta Boy,Field Medic,22.5
Atta Boy,Bendigo Fletcher,22.5
Atta Boy,Sidney Gish,22.5
Atta Boy,Jack Symes,22.5
Atta Boy,Morningsiders,22.5
Atta Boy,Rainbow Kitten Surprise,22.5
Atta Boy,Wild Child,22.5
Atta Boy,Samia,22.5
Atta Boy,The Wild Reeds,22.5
Atta Boy,Sure Sure,51.5
Audioslave,Velvet Revolver,70
Audioslave,Alice In Chains,35
Audioslave,Soundgarden,35
Audioslave,Chris Cornell,70
Audioslave,Stone Temple Pilots,73
Audioslave,Bush,35
Audioslave,Temple Of The Dog,70
Audioslave,Mad Season,35
Audioslave,Foo Fighters,35
Audioslave,Faith No More,35
Audioslave,Days Of The New,66.5
Audioslave,Incubus,35
Audioslave,Candlebox,35
Audioslave,Rage Against The Machine,35
Audioslave,Silverchair,35
Audioslave,Creed,35
Audioslave,Jane's Addiction,35
Audioslave,Them Crooked Vultures,35
Audioslave,Fuel,35
Audioslave,A Perfect Circle,35
Autograph,Hurricane,49.5
Autograph,Helix,46.5
Autograph,Warrant,58
Autograph,Britny Fox,43
Autograph,Black 'N Blue,41
Autograph,Slaughter,55
Autograph,Kix,52
Autograph,Bulletboys,43.5
Autograph,Winger,54
Autograph,King Kobra,43.5
Autograph,Firehouse,58
Autograph,Keel,51.5
Autograph,Vinnie Vincent Invasion,42.5
Autograph,Danger Danger,54
Autograph,Great White,54.5
Autograph,Lynch Mob,48.5
Autograph,Y&T,52.5
Autograph,Lion,57.5
Autograph,Quiet Riot,57.5
Autograph,Damn Yankees,52
Aversions Crown,Boris The Blade,20.5
Aversions Crown,Depths of Hatred,20.5
Aversions Crown,Aegaeon,20.5
Aversions Crown,Humanity's Last Breath,20.5
Aversions Crown,Fit For An Autopsy,20.5
Aversions Crown,The Last Ten Seconds of Life,20.5
Aversions Crown,Rings of Saturn,45
Aversions Crown,Angelmaker,47
Aversions Crown,Until We Die,20.5
Aversions Crown,Enterprise Earth,43.5
Aversions Crown,Lorna Shore,50
Aversions Crown,And Hell Followed With,20.5
Aversions Crown,Slaughter to Prevail,20.5
Aversions Crown,Abiotic,20.5
Aversions Crown,Hollow Prophet,38
Aversions Crown,Fallujah,20.5
Aversions Crown,Obscure of Acacia,20.5
Aversions Crown,Make Them Suffer,20.5
Aversions Crown,Molotov Solution,20.5
Aversions Crown,Thy Art Is Murder,50
BADBADNOTGOOD,Shabazz Palaces,33
BADBADNOTGOOD,Flying Lotus,64
BADBADNOTGOOD,King Geedorah,63.5
BADBADNOTGOOD,Archy Marshall,33
BADBADNOTGOOD,Danny Brown,68.5
BADBADNOTGOOD,Jonwayne,33
BADBADNOTGOOD,Quasimoto,62
BADBADNOTGOOD,Toro y Moi,67
BADBADNOTGOOD,TOKiMONSTA,33
BADBADNOTGOOD,Kamasi Washington,33
BADBADNOTGOOD,Knxwledge,66
BADBADNOTGOOD,The Avalanches,65
BADBADNOTGOOD,J Dilla,66
BADBADNOTGOOD,Madlib,69.5
BADBADNOTGOOD,billy woods,33
BADBADNOTGOOD,Death Grips,33
BADBADNOTGOOD,Cities Aviv,33
BADBADNOTGOOD,King Krule,64.5
BADBADNOTGOOD,JJ DOOM,33
BADBADNOTGOOD,Teebs,33
Babylon A.D.,Sleeze Beez,35.5
Babylon A.D.,Trixter,37.5
Babylon A.D.,Black 'N Blue,36
Babylon A.D.,Hurricane,41.5
Babylon A.D.,Bang Tango,33
Babylon A.D.,Vain,36.5
Babylon A.D.,Britny Fox,38
Babylon A.D.,Tora Tora,47.5
Babylon A.D.,Lillian Axe,36.5
Babylon A.D.,Wildside,16.5
Babylon A.D.,Bulletboys,38.5
Babylon A.D.,Dirty Looks,36
Babylon A.D.,Dangerous Toys,36.5
Babylon A.D.,Vinnie Vincent Invasion,37.5
Babylon A.D.,Enuff Z'Nuff,38.5
Babylon A.D.,Kix,41
Babylon A.D.,Keel,43.5
Babylon A.D.,Roxx Gang,16.5
Babylon A.D.,Little Caesar,35
Babylon A.D.,Lynch Mob,37.5
Bachman-Turner Overdrive,Foghat,62.5
Bachman-Turner Overdrive,Joe Walsh,65.5
Bachman-Turner Overdrive,The J. Geils Band,67
Bachman-Turner Overdrive,Head East,56
Bachman-Turner Overdrive,James Gang,68.5
Bachman-Turner Overdrive,The Guess Who,71
Bachman-Turner Overdrive,Steve Miller Band,71.5
Bachman-Turner Overdrive,The Edgar Winter Group,59
Bachman-Turner Overdrive,Grand Funk Railroad,69.5
Bachman-Turner Overdrive,Peter Frampton,71.5
Bachman-Turner Overdrive,Molly Hatchet,60
Bachman-Turner Overdrive,Billy Squier,65
Bachman-Turner Overdrive,Ted Nugent,63.5
Bachman-Turner Overdrive,Boston,68.5
Bachman-Turner Overdrive,Jefferson Starship,63.5
Bachman-Turner Overdrive,38 Special,65
Bachman-Turner Overdrive,George Thorogood & The Destroyers,65.5
Bachman-Turner Overdrive,The Outlaws,58.5
Bachman-Turner Overdrive,April Wine,61
Bachman-Turner Overdrive,Eddie Money,65.5
Bad Company,Bachman-Turner Overdrive,66
Bad Company,Foghat,63.5
Bad Company,Joe Walsh,67.5
Bad Company,The J. Geils Band,65
Bad Company,Molly Hatchet,64
Bad Company,Ted Nugent,62.5
Bad Company,Billy Squier,66
Bad Company,Grand Funk Railroad,64.5
Bad Company,38 Special,69
Bad Company,Eddie Money,67.5
Bad Company,Sammy Hagar,64.5
Bad Company,April Wine,63
Bad Company,Triumph,59.5
Bad Company,Boston,68.5
Bad Company,Blackfoot,63.5
Bad Company,Montrose,60.5
Bad Company,Free,66
Bad Company,James Gang,60.5
Bad Company,Peter Frampton,65.5
Bad Company,Jefferson Starship,61.5
Bad English,Night Ranger,56.5
Bad English,Damn Yankees,54
Bad English,Nelson,64
Bad English,Firehouse,60
Bad English,Danger Danger,56
Bad English,Hardline,53
Bad English,Slaughter,57
Bad English,Winger,56
Bad English,Warrant,60
Bad English,STEELHEART,52
Bad English,White Lion,58.5
Bad English,Tyketto,43.5
Bad English,Autograph,55
Bad English,Y&T,54.5
Bad English,Aldo Nova,49.5
Bad English,Harem Scarem,51
Bad English,Hurricane,51.5
Bad English,House Of Lords,45
Bad English,Trixter,44.5
Bad English,Great White,56.5
Bad Suns,COIN,70
Bad Suns,Colony House,31.5
Bad Suns,CRUISR,31.5
Bad Suns,Vinyl Theatre,31.5
Bad Suns,Grizfolk,31.5
Bad Suns,Night Riots,31.5
Bad Suns,Young Rising Sons,31.5
Bad Suns,Vacation Manor,31.5
Bad Suns,Smallpools,31.5
Bad Suns,flor,31.5
Bad Suns,HUNNY,31.5
Bad Suns,MisterWives,31.5
Bad Suns,Coast Modern,60.5
Bad Suns,Sir Sly,61.5
Bad Suns,Andrew McMahon in the Wilderness,31.5
Bad Suns,courtship.,31.5
Bad Suns,The Band CAMINO,31.5
Bad Suns,The Wldlfe,31.5
Bad Suns,Moon Taxi,61
Bad Suns,Bleachers,31.5
Bang Tango,Bulletboys,34.5
Bang Tango,Vain,35.5
Bang Tango,Sleeze Beez,31.5
Bang Tango,Black 'N Blue,32
Bang Tango,Enuff Z'Nuff,34.5
Bang Tango,Dangerous Toys,32.5
Bang Tango,Tora Tora,46.5
Bang Tango,Babylon A.D.,33
Bang Tango,Britny Fox,34
Bang Tango,Love/Hate,32.5
Bang Tango,Faster Pussycat,41
Bang Tango,Trixter,33.5
Bang Tango,Hurricane,40.5
Bang Tango,Junkyard,15.5
Bang Tango,Pretty Boy Floyd,38
Bang Tango,Dirty Looks,32
Bang Tango,Roxx Gang,15.5
Bang Tango,Every Mothers Nightmare,15.5
Bang Tango,Wildside,15.5
Bang Tango,Lynch Mob,38.5
Bankrol Hayden,DC The Don,34.5
Bankrol Hayden,Dee Watkins,34.5
