From Artist,To Artist,Weight
ASTN,Souly Had,33
ASTN,Christian French,67
ASTN,Christian Kuria,33
ASTN,thuy,33
ASTN,Anthony Russo,60
ASTN,Hojean,33
ASTN,marcos g,33
ASTN,Kyle Dion,63.5
ASTN,RINI,33
ASTN,Kid Travis,33
ASTN,Sway Bleu,33
ASTN,Luke Chiang,33
ASTN,Zachary Knowles,63
ASTN,Bren Joy,33
ASTN,Jesse Barrera,33
ASTN,Marc E. Bassy,68.5
ASTN,Milky Day,33
ASTN,demxntia,33
ASTN,Dylan Sinclair,33
ASTN,Weston Estate,33
Aaliyah,Brandy,74.5
Aaliyah,Monica,35
Aaliyah,Mýa,72.5
Aaliyah,Amerie,67
Aaliyah,Faith Evans,73
Aaliyah,Keyshia Cole,35
Aaliyah,Tamia,35
Aaliyah,702,66
Aaliyah,Lil' Kim,72.5
Aaliyah,Kelly Rowland,74
Aaliyah,TLC,35
Aaliyah,SWV,35
Aaliyah,Fantasia,72
Aaliyah,Jazmine Sullivan,77
Aaliyah,Toni Braxton,35
Aaliyah,Tweet,66.5
Aaliyah,Ashanti,35
Aaliyah,Xscape,35
Aaliyah,Solange,68
Aaliyah,Trina,67
Alaina Castillo,Audrey Mika,29
Alaina Castillo,Carlie Hanson,59.5
Alaina Castillo,Janine,60
Alaina Castillo,Zachary Knowles,60
Alaina Castillo,ELIO,29
Alaina Castillo,Tiffany Day,29
Alaina Castillo,Emilee,29
Alaina Castillo,Charlotte Lawrence,63.5
Alaina Castillo,Sody,62.5
Alaina Castillo,María Isabel,29
Alaina Castillo,SHY Martin,29
Alaina Castillo,Destiny Rogers,29
Alaina Castillo,Clara Mae,63.5
Alaina Castillo,bülow,63
Alaina Castillo,Colette Lush,29
Alaina Castillo,iyla,29
Alaina Castillo,maye,29
Alaina Castillo,Lolo Zouaï,29
Alaina Castillo,Luz,61.5
Alaina Castillo,Avenue Beat,29
Alec Benjamin,AJ Mitchell,77
Alec Benjamin,Ruel,77.5
Alec Benjamin,Why Don't We,80
Alec Benjamin,Alexander Stewart,72
Alec Benjamin,Charlotte Lawrence,75
Alec Benjamin,Anna Clendening,72.5
Alec Benjamin,Anson Seabra,77.5
Alec Benjamin,Sasha Alex Sloan,79
Alec Benjamin,Ellise,74.5
Alec Benjamin,Olivia O'Brien,79.5
Alec Benjamin,Bea Miller,79.5
Alec Benjamin,Tate McRae,39.5
Alec Benjamin,Dean Lewis,39.5
Alec Benjamin,PRETTYMUCH,73
Alec Benjamin,John K,77.5
Alec Benjamin,bülow,73.5
Alec Benjamin,Alexander 23,76
Alec Benjamin,Clara Mae,76
Alec Benjamin,Etham,71.5
Alec Benjamin,Hey Violet,72
Alessia Cara,Fifth Harmony,76.5
Alessia Cara,Zara Larsson,80.5
Alessia Cara,Julia Michaels,82
Alessia Cara,Hailee Steinfeld,78
Alessia Cara,Bea Miller,77.5
Alessia Cara,Madison Beer,81
Alessia Cara,DNCE,77.5
Alessia Cara,Astrid S,76.5
Alessia Cara,Camila Cabello,84.5
Alessia Cara,Liam Payne,75.5
Alessia Cara,Niall Horan,80.5
Alessia Cara,Olivia O'Brien,78.5
Alessia Cara,Rita Ora,80.5
Alessia Cara,Demi Lovato,82.5
Alessia Cara,Daya,77.5
Alessia Cara,ZAYN,80.5
Alessia Cara,AJ Mitchell,76
Alessia Cara,Charlotte Lawrence,73
Alessia Cara,Jess Glynne,79.5
Alessia Cara,Sabrina Carpenter,80
Alex Aiono,Alexander Stewart,59.5
Alex Aiono,In Real Life,49
Alex Aiono,PRETTYMUCH,61.5
Alex Aiono,AJ Mitchell,62.5
Alex Aiono,Jacob Whitesides,28
Alex Aiono,Why Don't We,66.5
Alex Aiono,Jack & Jack,68
Alex Aiono,New Hope Club,58.5
Alex Aiono,Jai Waetford,28
Alex Aiono,Ruel,65
Alex Aiono,Cameron Dallas,28
Alex Aiono,Daniel Skye,28
Alex Aiono,HRVY,63.5
Alex Aiono,Jordan Fisher,67
Alex Aiono,SoMo,60.5
Alex Aiono,Jake Miller,60.5
Alex Aiono,Etham,59
Alex Aiono,PLVTINUM,61
Alex Aiono,William Singe,28
Alex Aiono,Conor Maynard,28
Alex Isley,Kyle Dion,62.5
Alex Isley,Leven Kali,64
Alex Isley,Sebastian Mikael,56
Alex Isley,Arin Ray,64
Alex Isley,Asiahn,58
Alex Isley,Iman Omari,31
Alex Isley,Mereba,66
Alex Isley,Shay Lia,31
Alex Isley,Rayana Jay,57
Alex Isley,Marco McKinnis,58
Alex Isley,Patrick Paige II,31
Alex Isley,Ari Lennox,68
Alex Isley,Jean Deaux,64.5
Alex Isley,Mac Ayres,66
Alex Isley,Etta Bond,59
Alex Isley,McClenney,31
Alex Isley,BJ The Chicago Kid,31
Alex Isley,Xavier Omär,62.5
Alex Isley,SiR,31
Alex Isley,Joyce Wrice,63.5
Alexander 23,Chelsea Cutler,74
Alexander 23,ROLE MODEL,72
Alexander 23,Anson Seabra,72.5
Alexander 23,Christian French,68.5
Alexander 23,Blake Rose,68.5
Alexander 23,Zachary Knowles,65.5
Alexander 23,Avery Lynch,63
Alexander 23,Sara Kays,70
Alexander 23,ROSIE,65.5
Alexander 23,Boy In Space,68.5
Alexander 23,Sody,69
Alexander 23,Zach Hood,69.5
Alexander 23,Hayd,70
Alexander 23,JP Saxe,72.5
Alexander 23,John K,70.5
Alexander 23,Luz,67
Alexander 23,Mokita,69.5
Alexander 23,Gracie Abrams,72
Alexander 23,Jake Scott,70
Alexander 23,Jonah Kagen,67
Alexander Stewart,AJ Mitchell,66
Alexander Stewart,In Real Life,51.5
Alexander Stewart,Why Don't We,69
Alexander Stewart,New Hope Club,61
Alexander Stewart,Jack & Jack,70.5
Alexander Stewart,Alex Aiono,59.5
Alexander Stewart,Ruel,68.5
Alexander Stewart,HRVY,66
Alexander Stewart,Etham,62.5
Alexander Stewart,Fly By Midnight,65.5
Alexander Stewart,Anna Clendening,63.5
Alexander Stewart,Clara Mae,66
Alexander Stewart,PRETTYMUCH,64
Alexander Stewart,Bars and Melody,30.5
Alexander Stewart,Elina,63
Alexander Stewart,Jillian Rossi,30.5
Alexander Stewart,Boy In Space,64.5
Alexander Stewart,Munn,30.5
Alexander Stewart,Caleb Hearn,30.5
Alexander Stewart,Frawley,30.5
Alexandra Burke,Alesha Dixon,28
Alexandra Burke,The Saturdays,59.5
Alexandra Burke,Pixie Lott,58
Alexandra Burke,Girls Aloud,59
Alexandra Burke,Alexis Jordan,28
Alexandra Burke,Sugababes,28
Alexandra Burke,Leona Lewis,64
Alexandra Burke,Nicole Scherzinger,63
Alexandra Burke,JLS,58
Alexandra Burke,Jamelia,28
Alexandra Burke,Shontelle,59
Alexandra Burke,Will Young,28
Alexandra Burke,Tulisa,28
Alexandra Burke,Melanie C,28
Alexandra Burke,Rachel Stevens,28
Alexandra Burke,Steps,28
Alexandra Burke,Cover Drive,28
Alexandra Burke,Samantha Mumba,28
Alexandra Burke,Liberty X,28
Alexandra Burke,Cheryl,59.5
Alina Baraz,Sabrina Claudio,70
Alina Baraz,Kiana Ledé,72.5
Alina Baraz,Janine,66.5
Alina Baraz,Tinashe,73.5
Alina Baraz,Justine Skye,69
Alina Baraz,H.E.R.,76.5
Alina Baraz,Kehlani,76
Alina Baraz,Jorja Smith,73
Alina Baraz,Ella Mai,72
Alina Baraz,alayna,34.5
Alina Baraz,Mahalia,70
Alina Baraz,Sinéad Harnett,69
Alina Baraz,Jessie Reyez,73
Alina Baraz,Chloe x Halle,69.5
Alina Baraz,Nao,68
Alina Baraz,Snoh Aalegra,34.5
Alina Baraz,Xavier Omär,66
Alina Baraz,Amber Mark,68.5
Alina Baraz,Rendezvous At Two,34.5
Alina Baraz,Victoria Monét,69.5
Allie X,Poppy,31
Allie X,Dorian Electra,31
Allie X,Kim Petras,67.5
Allie X,Carly Rae Jepsen,69
Allie X,Cruel Youth,31
Allie X,Rina Sawayama,67
Allie X,LIZ,31
Allie X,HANA,31
Allie X,Ängie,31
Allie X,Sky Ferreira,31
Allie X,Magdalena Bay,31
Allie X,Kerli,31
Allie X,GIRLI,31
Allie X,Slayyyter,31
Allie X,Shura,31
Allie X,Natalia Kills,31
Allie X,Foxes,31
Allie X,Ralph,31
Allie X,MUNA,31
Allie X,VÉRITÉ,61.5
Allstar Weekend,Hot Chelle Rae,54.5
Allstar Weekend,The Downtown Fiction,21.5
Allstar Weekend,Stereo Skyline,21.5
Allstar Weekend,Artist Vs Poet,21.5
Allstar Weekend,The Summer Set,21.5
Allstar Weekend,Nick Jonas & The Administration,40
Allstar Weekend,The Ready Set,21.5
Allstar Weekend,Hey Monday,21.5
Allstar Weekend,Honor Society,21.5
Allstar Weekend,Big Time Rush,56
Allstar Weekend,This Century,21.5
Allstar Weekend,The Friday Night Boys,21.5
Allstar Weekend,Every Avenue,21.5
Allstar Weekend,We Are The In Crowd,21.5
Allstar Weekend,Runner Runner,21.5
Allstar Weekend,The Maine,21.5
Allstar Weekend,My Favorite Highway,21.5
Allstar Weekend,Sing It Loud,21.5
Allstar Weekend,Forever The Sickest Kids,21.5
Allstar Weekend,The White Tie Affair,21.5
Ally Brooke,Lauren Jauregui,59
Ally Brooke,Dinah Jane,50
Ally Brooke,Normani,65
Ally Brooke,Sofia Carson,63
Ally Brooke,Alice Chater,27
Ally Brooke,Isabela Merced,27
Ally Brooke,Fifth Harmony,64
Ally Brooke,Four of Diamonds,50
Ally Brooke,ILIRA,27
Ally Brooke,Diane Warren,27
Ally Brooke,Ashley Tisdale,57
Ally Brooke,Cher Lloyd,61
Ally Brooke,Nova Miller,27
Ally Brooke,Keke Palmer,57.5
Ally Brooke,Nikki Vianna,27
Ally Brooke,Chris Jauregui,33.5
Ally Brooke,Victoria Justice,61
Ally Brooke,RAYE,66
Ally Brooke,Pia Mia,61
Ally Brooke,Boys World,27
Aly & AJ,The Veronicas,63.5
Aly & AJ,Hilary Duff,65
Aly & AJ,Ashley Tisdale,63
Aly & AJ,Vanessa Hudgens,69.5
Aly & AJ,Lindsay Lohan,59.5
Aly & AJ,Ashlee Simpson,32
Aly & AJ,Jordan Pruitt,53
Aly & AJ,Miranda Cosgrove,58
Aly & AJ,Raven-Symoné,53.5
Aly & AJ,Carly Rae Jepsen,70
Aly & AJ,Allie X,64
Aly & AJ,Michelle Branch,32
Aly & AJ,The Cheetah Girls,60.5
Aly & AJ,The Aces,32
Aly & AJ,Jesse McCartney,66
Aly & AJ,Emily Osment,57
Aly & AJ,Betty Who,32
Aly & AJ,MUNA,32
Aly & AJ,Sky Ferreira,32
Aly & AJ,Fefe Dobson,32
Ama Lou,ELIZA,26
Ama Lou,RIMON,53
Ama Lou,IAMDDB,26
Ama Lou,Mahalia,62.5
Ama Lou,Amber Mark,60
Ama Lou,Jean Deaux,59.5
Ama Lou,Pip Millett,26
Ama Lou,Rayana Jay,54
Ama Lou,Shay Lia,26
Ama Lou,ENNY,26
Ama Lou,Joyce Wrice,61.5
Ama Lou,Kaiit,48.5
Ama Lou,Kyle Dion,59.5
Ama Lou,Jaz Karis,26
Ama Lou,Raveena,60.5
Ama Lou,Mereba,60
Ama Lou,Sinéad Harnett,61.5
Ama Lou,RAY BLK,26
Ama Lou,Leven Kali,62
Ama Lou,Col3trane,26
Amber Mark,Raveena,65.5
Amber Mark,Joyce Wrice,63.5
Amber Mark,Ama Lou,60
Amber Mark,Shay Lia,32
Amber Mark,James Vickery,32
Amber Mark,Jean Deaux,64.5
Amber Mark,RIMON,58
Amber Mark,Mereba,65
Amber Mark,Sinéad Harnett,66.5
Amber Mark,Mahalia,67.5
Amber Mark,Kyle Dion,62.5
Amber Mark,Charlotte Day Wilson,32
Amber Mark,Ravyn Lenae,63
Amber Mark,Rayana Jay,57
Amber Mark,Cleo Sol,32
Amber Mark,Samm Henshaw,32
Amber Mark,Pip Millett,32
Amber Mark,ELIZA,32
Amber Mark,Snoh Aalegra,32
Amber Mark,Emotional Oranges,32
Amerie,Christina Milian,29
Amerie,Nivea,29
Amerie,Teedra Moses,57
Amerie,Melanie Fiona,29
Amerie,Mýa,66.5
Amerie,Blaque,29
Amerie,Kelly Rowland,66
Amerie,Tweet,58.5
Amerie,Brandy,69.5
Amerie,Faith Evans,67
Amerie,Monica,29
Amerie,Cassie,29
Amerie,Fantasia,62
Amerie,Danity Kane,29
Amerie,702,58
Amerie,LeToya,29
Amerie,Keri Hilson,29
Amerie,Marsha Ambrosius,29
Amerie,Keyshia Cole,29
Amerie,Cherish,29
Amos Lee,Brett Dennen,67.5
Amos Lee,Ray LaMontagne,69
Amos Lee,Donavon Frankenreiter,64
Amos Lee,Eric Hutchinson,32
Amos Lee,Joshua Radin,32
Amos Lee,Trevor Hall,67
Amos Lee,Peter Bradley Adams,32
Amos Lee,David Gray,32
Amos Lee,Mat Kearney,32
Amos Lee,Alexi Murdoch,32
Amos Lee,Ben Harper,65.5
Amos Lee,Joe Purdy,32
Amos Lee,Matt Nathanson,32
Amos Lee,Marc Broussard,32
Amos Lee,Matt Costa,56.5
Amos Lee,Tyrone Wells,32
Amos Lee,Drew Holcomb & The Neighbors,32
Amos Lee,Dave Barnes,32
Amos Lee,ALO,74
Amos Lee,G. Love & Special Sauce,61
Andi Mack,Haschak Sisters,15.5
Andi Mack,Paris Berelc,15.5
Andi Mack,Backstage Cast,15.5
Andi Mack,Every Witch Way Cast,15.5
Andi Mack,Cast of The Lodge,32.5
Andi Mack,kenzie,15.5
Andi Mack,Jules LeBlanc,15.5
Andi Mack,Brooke Butler,15.5
Andi Mack,Star Darlings,15.5
Andi Mack,Brooklyn and Bailey,15.5
Andi Mack,Dylan Conrique,15.5
Andi Mack,L2M,15.5
Andi Mack,Ruby Rose Turner,15.5
Andi Mack,Indiana Massara,15.5
Andi Mack,"""Chicken Girls"" Cast",15.5
Andi Mack,Sadie Stanley,15.5
Andi Mack,Siena Agudong,15.5
Andi Mack,Jodie Sweetin,15.5
Andi Mack,Ever After High,15.5
Andi Mack,Chicken Girls,15.5
Andy Grammer,Parachute,37
Andy Grammer,Gavin DeGraw,37
Andy Grammer,Mat Kearney,37
Andy Grammer,Phillip Phillips,37
Andy Grammer,Ben Rector,37
Andy Grammer,Train,37
Andy Grammer,Matt Nathanson,37
Andy Grammer,MKTO,74.5
Andy Grammer,Colbie Caillat,37
Andy Grammer,Hot Chelle Rae,72
Andy Grammer,Eric Hutchinson,37
Andy Grammer,American Authors,37
Andy Grammer,Sheppard,71
Andy Grammer,Hunter Hayes,37
Andy Grammer,Jake Scott,73.5
Andy Grammer,John K,73
Andy Grammer,Timeflies,72.5
Andy Grammer,Sara Bareilles,37
Andy Grammer,Virginia To Vegas,37
Andy Grammer,Five For Fighting,37
Anna Clendening,Carlie Hanson,61.5
Anna Clendening,Charlotte Lawrence,65.5
Anna Clendening,bülow,65
Anna Clendening,Clara Mae,65.5
Anna Clendening,Elina,63.5
Anna Clendening,Gabbie Hanna,60
Anna Clendening,Emily Burns,31
Anna Clendening,Hey Violet,63.5
Anna Clendening,AJ Mitchell,66.5
Anna Clendening,Alexander Stewart,63.5
Anna Clendening,Maggie Lindemann,67.5
Anna Clendening,Molly Kate Kestner,31
Anna Clendening,Sody,65.5
Anna Clendening,Etham,64
Anna Clendening,Olivia Holt,61
Anna Clendening,Olivia O'Brien,69
Anna Clendening,Sasha Alex Sloan,70.5
Anna Clendening,Boy In Space,65
Anna Clendening,Katelyn Tarver,31
Anna Clendening,Ellise,65
Anna Margaret,Christopher Wilde,51.5
Anna Margaret,Debby Ryan,42.5
Anna Margaret,Meaghan Martin,47
Anna Margaret,Mitchel Musso,43
Anna Margaret,Drew Seeley,47
Anna Margaret,Corbin Bleu,50.5
Anna Margaret,Disney's Friends For Change,33
Anna Margaret,Emily Osment,48.5
Anna Margaret,Bridgit Mendler,56.5
Anna Margaret,Nick Jonas & The Administration,42
Anna Margaret,Hannah Montana,57
Anna Margaret,China Anne McClain,55
Anna Margaret,Sterling Knight,30.5
Anna Margaret,Victorious Cast,55.5
Anna Margaret,Spectacular! Cast,38
Anna Margaret,Steve Rushton,22.5
Anna Margaret,Miranda Cosgrove,49.5
Anna Margaret,Jennette McCurdy,22.5
Anna Margaret,The Cheetah Girls,49
Anna Margaret,Jordan Pruitt,44.5
Anne-Marie,Rita Ora,81.5
Anne-Marie,Jess Glynne,79.5
Anne-Marie,Ellie Goulding,82.5
Anne-Marie,NOTD,76.5
Anne-Marie,Zara Larsson,81.5
Anne-Marie,RAYE,80.5
Anne-Marie,Years & Years,80
Anne-Marie,Mabel,80
Anne-Marie,Ella Henderson,84
Anne-Marie,Liam Payne,78.5
Anne-Marie,Hailee Steinfeld,81
Anne-Marie,Ella Eyre,77.5
Anne-Marie,HRVY,80
Anne-Marie,Niall Horan,83.5
Anne-Marie,Bebe Rexha,83
Anne-Marie,Julia Michaels,81
Anne-Marie,Alessia Cara,81
Anne-Marie,Jax Jones,82
Anne-Marie,Fifth Harmony,79.5
Anne-Marie,Daya,78.5
Anson Seabra,Etham,68
Anson Seabra,Anna Clendening,69
Anson Seabra,Juke Ross,36
Anson Seabra,Elina,69.5
Anson Seabra,Alexander 23,72.5
Anson Seabra,Alec Benjamin,77.5
Anson Seabra,Dean Lewis,36
Anson Seabra,Sody,69.5
Anson Seabra,Sasha Alex Sloan,76.5
Anson Seabra,Alexander Stewart,68.5
Anson Seabra,Declan J Donovan,36
Anson Seabra,Sara Kays,72.5
Anson Seabra,Hayd,71.5
Anson Seabra,Isak Danielson,36
Anson Seabra,Munn,36
Anson Seabra,Zach Hood,73
Anson Seabra,Jon Caryl,36
Anson Seabra,Caleb Hearn,36
Anson Seabra,JP Saxe,75
Anson Seabra,Maisie Peters,36
Anthony Russo,Christian French,58
Anthony Russo,ayokay,55.5
Anthony Russo,Xuitcasecity,56
Anthony Russo,mansionz,25
Anthony Russo,Noah North,25
Anthony Russo,Conor Matthews,25
Anthony Russo,Luke Christopher,25
Anthony Russo,gianni & kyle,25
Anthony Russo,Kid Quill,25
Anthony Russo,Souly Had,25
Anthony Russo,Croosh,25
Anthony Russo,Nate Good,25
Anthony Russo,COTIS,25
Anthony Russo,Marc E. Bassy,60.5
Anthony Russo,CVBZ,55.5
Anthony Russo,Fly By Midnight,59
Anthony Russo,Boy In Space,58
Anthony Russo,CaRter,25
Anthony Russo,Josh Golden,25
Anthony Russo,benny mayne,25
Anton Powers,Blonde,63
Anton Powers,M.O,58.5
Anton Powers,Philip George,29
Anton Powers,Shift K3Y,29
Anton Powers,Karen Harding,66.5
Anton Powers,M-22,64
Anton Powers,Joe Stone,29
Anton Powers,Jack Wins,29
Anton Powers,Tobtok,29
Anton Powers,Shane Codd,29
Anton Powers,Blinkie,29
Anton Powers,Redondo,29
Anton Powers,John Gibbons,29
Anton Powers,Jay Pryor,29
Anton Powers,TCTS,29
Anton Powers,THAT KIND,29
Anton Powers,Just Kiddin,29
Anton Powers,Eden Prince,29
Anton Powers,220 KID,29
Anton Powers,Kideko,29
Ari Lennox,Jean Deaux,67.5
Ari Lennox,Leven Kali,68
Ari Lennox,Mereba,68
Ari Lennox,Arin Ray,67
Ari Lennox,SiR,35
Ari Lennox,Kyle Dion,65.5
Ari Lennox,Joyce Wrice,67.5
Ari Lennox,Alex Isley,68
Ari Lennox,Ravyn Lenae,66
Ari Lennox,Xavier Omär,66.5
Ari Lennox,Snoh Aalegra,35
Ari Lennox,Rayana Jay,60
Ari Lennox,bLAck pARty,35
Ari Lennox,TeaMarrr,61
Ari Lennox,Amber Mark,69
Ari Lennox,Jamila Woods,64
Ari Lennox,Raveena,68.5
Ari Lennox,Asiahn,62
Ari Lennox,Ama Lou,64
Ari Lennox,BJ The Chicago Kid,35
Ariana Grande,Camila Cabello,93
Ariana Grande,Fifth Harmony,84
Ariana Grande,Selena Gomez,91.5
Ariana Grande,Demi Lovato,91
Ariana Grande,Alessia Cara,86.5
Ariana Grande,ZAYN,88
Ariana Grande,Hailee Steinfeld,86.5
Ariana Grande,Zara Larsson,87
Ariana Grande,Madison Beer,85.5
Ariana Grande,Julia Michaels,86.5
Ariana Grande,Chloe x Halle,79
Ariana Grande,Halsey,91
Ariana Grande,Little Mix,89
Ariana Grande,Miley Cyrus,92
Ariana Grande,Tinashe,84
Ariana Grande,Bea Miller,84
Ariana Grande,Bebe Rexha,88.5
Ariana Grande,Selena Gomez & The Scene,83.5
Ariana Grande,Rita Ora,87
Ariana Grande,Meghan Trainor,87.5
Arin Ray,Kyle Dion,64.5
Arin Ray,Marco McKinnis,58
Arin Ray,Tone Stith,64
Arin Ray,Leven Kali,65
Arin Ray,Asiahn,58
Arin Ray,Col3trane,30
Arin Ray,Sebastian Mikael,55
Arin Ray,11:11,30
Arin Ray,Joyce Wrice,64.5
Arin Ray,ELHAE,30
Arin Ray,Che Ecru,30
Arin Ray,Nbdy,60
Arin Ray,Yo Trane,30
Arin Ray,TYuS,30
Arin Ray,Xavier Omär,63.5
Arin Ray,Mereba,64
Arin Ray,Ryan Trey,30
Arin Ray,Shay Lia,30
Arin Ray,Alex Isley,64
Arin Ray,Mac Ayres,65
Ashe,Christian Leave,36.5
Ashe,bülow,71.5
Ashe,FINNEAS,77
Ashe,Ellise,71.5
Ashe,Conan Gray,78.5
Ashe,Liam Payne,72.5
Ashe,Ruth B.,36.5
Ashe,Charlotte Lawrence,71
Ashe,mxmtoon,36.5
Ashe,King Princess,71.5
Ashe,Louis Tomlinson,73
Ashe,THE DRIVER ERA,68.5
Ashe,girl in red,36.5
Ashe,Chelsea Cutler,78
Ashe,Sara Kays,72
Ashe,Luke Hemmings,68
Ashe,Catie Turner,36.5
Ashe,Gracie Abrams,75
Ashe,Tate McRae,36.5
Ashe,Sasha Alex Sloan,78
Ashley Tisdale,Vanessa Hudgens,68.5
Ashley Tisdale,Hilary Duff,64
Ashley Tisdale,Emily Osment,54
Ashley Tisdale,Miranda Cosgrove,55
Ashley Tisdale,Lindsay Lohan,56.5
Ashley Tisdale,Corbin Bleu,56
Ashley Tisdale,Jordan Pruitt,50
Ashley Tisdale,Ashlee Simpson,29
Ashley Tisdale,Selena Gomez & The Scene,66.5
Ashley Tisdale,Meaghan Martin,52.5
Ashley Tisdale,The Cheetah Girls,56.5
Ashley Tisdale,Hannah Montana,66.5
Ashley Tisdale,Raven-Symoné,50.5
Ashley Tisdale,Mitchel Musso,48.5
Ashley Tisdale,Paris Hilton,29
Ashley Tisdale,Leighton Meester,29
Ashley Tisdale,Drew Seeley,52.5
Ashley Tisdale,Aly & AJ,63
Ashley Tisdale,JoJo,29
Ashley Tisdale,Bratz,52
Asiahn,Janine,56
Asiahn,Sebastian Mikael,49
Asiahn,Arin Ray,58
Asiahn,Justine Skye,60.5
Asiahn,Joyce Wrice,58.5
Asiahn,Kyle Dion,56.5
Asiahn,Victoria Monét,60
Asiahn,Tiara Thomas,48
Asiahn,VanJess,58
Asiahn,Leven Kali,59
Asiahn,TeaMarrr,50
Asiahn,Alex Isley,58
Asiahn,Nbdy,55
Asiahn,Tone Stith,60
Asiahn,Lyrica Anderson,46
Asiahn,JON VINYL,51.5
Asiahn,Sinéad Harnett,59.5
Asiahn,Marco McKinnis,52
Asiahn,Etta Bond,53
Asiahn,Kevin Ross,55
Asian Doll,Cuban Doll,26
Asian Doll,Molly Brazy,26
Asian Doll,Bali Baby,26
Asian Doll,DreamDoll,26
Asian Doll,Kash Doll,57
Asian Doll,Queen Key,26
Asian Doll,Maliibu Miitch,26
Asian Doll,Dreezy,26
Asian Doll,Pardison Fontaine,26
Asian Doll,Ms Banks,26
Asian Doll,Omeretta the Great,26
Asian Doll,BbyMutha,26
Asian Doll,Mariahlynn,26
Asian Doll,Tommy Genesis,26
Asian Doll,Chinese Kitty,26
Asian Doll,Deetranada,26
Asian Doll,Jucee Froot,26
Asian Doll,Stefflon Don,26
Asian Doll,Bhad Bhabie,26
Asian Doll,Junglepussy,26
Astrid S,Charlotte Lawrence,74.5
Astrid S,Dagny,69.5
Astrid S,Kiiara,74
Astrid S,Ina Wroldsen,68.5
Astrid S,Carlie Hanson,68.5
Astrid S,Jesper Jenset,61.5
Astrid S,Julie Bergan,68.5
Astrid S,Hailee Steinfeld,74.5
Astrid S,Daya,77
Astrid S,Julia Michaels,79.5
Astrid S,Clara Mae,71.5
Astrid S,Emma Steinbakken,65
Astrid S,AJ Mitchell,73.5
Astrid S,Victoria Nadine,62
Astrid S,Chris Holsten,67
Astrid S,Gabrielle,70
Astrid S,Sondre Justad,64
Astrid S,Emelie Hollow,67.5
Astrid S,Ramón,70.5
Astrid S,Eva Weel Skram,60.5
