From Artist,To Artist,Weight
100 Demons,Shattered Realm,29.5
100 Demons,Knuckledust,32.0
100 Demons,Hoods,49.0
100 Demons,Death Before Dishonor,33.5
100 Demons,Everybody Gets Hurt,15.0
100 Demons,Sworn Enemy,33.0
100 Demons,Blood For Blood,37.5
1000 Homo DJs,Sister Machine Gun,30.5
1000 Homo DJs,Revolting Cocks,31.0
1000 Homo DJs,Pailhead,30.0
1000 Homo DJs,Chemlab,29.5
1000 Homo DJs,MDFMK,29.5
1000 Homo DJs,The Electric Hellfire Club,26.5
1000 Homo DJs,My Life With The Thrill Kill Kult,33.5
1000 Homo DJs,Ministry,42.5
1000 Homo DJs,Machines Of Loving Grace,33.5
1000 Homo DJs,PIG,44.5
1000 Homo DJs,Excessive Force,14.0
1000 Homo DJs,Lard,31.5
1000 Homo DJs,Die Warzau,14.0
1000 Homo DJs,Bile,27.0
1000 Homo DJs,ohGr,31.0
1000 Homo DJs,Chris Connelly,14.0
1000 Homo DJs,KMFDM,40.0
1000 Homo DJs,Slick Idiot,14.0
1000 Homo DJs,God Lives Underwater,29.5
1000 Homo DJs,The Damage Manual,14.0
12 Stones,Crossfade,60.0
12 Stones,Default,57.0
12 Stones,Submersed,52.5
12 Stones,10 Years,61.0
12 Stones,TRUSTcompany,54.5
12 Stones,Smile Empty Soul,56.5
12 Stones,Trapt,62.0
12 Stones,Sick Puppies,61.5
12 Stones,Red,73.0
12 Stones,The Exies,54.0
12 Stones,Earshot,54.0
12 Stones,Cold,75.5
12 Stones,Rev Theory,58.5
12 Stones,Finger Eleven,62.0
12 Stones,Evans Blue,59.5
12 Stones,Art Of Dying,57.5
12 Stones,Egypt Central,60.5
12 Stones,Saving Abel,60.5
12 Stones,Fuel,61.0
12 Stones,Hoobastank,64.5
1349,Carpathian Forest,40.0
1349,Gorgoroth,38.5
1349,Marduk,40.5
1349,Immortal,45.5
1349,Satyricon,43.0
1349,Ragnarok,34.0
1349,Taake,39.0
1349,Urgehal,35.0
1349,Nattefrost,16.0
1349,Lord Belial,34.5
1349,Emperor,40.5
1349,Gehenna,34.5
1349,Belphegor,38.5
1349,Tsjuder,37.5
1349,Dark Funeral,41.0
1349,Enthroned,29.5
1349,Ov Hell,16.0
1349,Watain,42.0
1349,Abbath,16.0
1349,Nargaroth,16.0
16Volt,Chemlab,31.0
16Volt,Sister Machine Gun,32.0
16Volt,Acumen Nation,25.5
16Volt,MDFMK,31.0
16Volt,Skold,40.0
16Volt,Hate Dept.,15.5
16Volt,PIG,46.0
16Volt,Bile,28.5
16Volt,1000 Homo DJs,30.5
16Volt,Machines Of Loving Grace,32.0
16Volt,Gravity Kills,34.5
16Volt,The Electric Hellfire Club,28.0
16Volt,Slick Idiot,15.5
16Volt,Cubanate,15.5
16Volt,Cyanotic,29.5
16Volt,God Lives Underwater,31.0
16Volt,ohGr,32.5
16Volt,Revolting Cocks,32.5
16Volt,Die Warzau,15.5
16Volt,Excessive Force,15.5
2 Blyga Läppar,Björn Rosenström,53.5
2 Blyga Läppar,250 kg kärlek,47.0
2 Blyga Läppar,Drängarna,50.0
2 Blyga Läppar,Joddla Med Siv,48.5
2 Blyga Läppar,Ronny & Ragge,46.5
2 Blyga Läppar,Mimikry,48.5
2 Blyga Läppar,Eddie Nilsson,43.0
2 Blyga Läppar,Kenneth & The Knutters,48.0
2 Blyga Läppar,Kass Humor,48.5
2 Blyga Läppar,Bourbon Boys,48.0
2 Blyga Läppar,Pistvakt,24.5
2 Blyga Läppar,Eddie Meduza,54.0
2 Blyga Läppar,Hjalle & Heavy,43.0
2 Blyga Läppar,Thomas Järvheden,47.5
2 Blyga Läppar,Sofie Svensson & Dom Där,24.5
2 Blyga Läppar,Svenne Rubins,46.0
2 Blyga Läppar,Dökött,42.0
2 Blyga Läppar,Lillasyster,53.5
2 Blyga Läppar,Snowstorm,35.5
2 Blyga Läppar,Rolandz,24.5
2 Chainz,DJ Drama,75.0
2 Chainz,Juicy J,40.5
2 Chainz,Waka Flocka Flame,77.5
2 Chainz,Yo Gotti,80.0
2 Chainz,Rick Ross,88.0
2 Chainz,Ace Hood,76.5
2 Chainz,Young Money,75.0
2 Chainz,Jeezy,40.5
2 Chainz,Birdman,81.0
2 Chainz,Big K.R.I.T.,40.5
2 Chainz,Curren$y,40.5
2 Chainz,Wale,80.0
2 Chainz,Mike WiLL Made-It,40.5
2 Chainz,Gucci Mane,40.5
2 Chainz,Jim Jones,76.5
2 Chainz,Rich Homie Quan,40.5
2 Chainz,Quavo,87.5
2 Chainz,Young Scooter,40.5
2 Chainz,French Montana,81.0
2 Chainz,Jay Rock,40.5
2 Times Terror,Turmion Kätilöt,42.5
2 Times Terror,Ruoska,15.5
2 Times Terror,Verjnuarmu,31.0
2 Times Terror,Black Light Discipline,33.5
2 Times Terror,Mokoma,39.0
2 Times Terror,Velcra,15.5
2 Times Terror,Stam1na,38.5
2 Times Terror,Timo Rautiainen & Trio Niskalaukaus,34.5
2 Times Terror,Sotajumala,15.5
2 Times Terror,Kotiteollisuus,39.5
2 Times Terror,Mustan Kuun Lapset,30.0
2 Times Terror,Profane Omen,23.0
2 Times Terror,Viikate,38.0
2 Times Terror,Suburban Tribe,32.0
2 Times Terror,Rytmihäiriö,15.5
2 Times Terror,Tuoni,15.5
2 Times Terror,Kylähullut,15.5
2 Times Terror,Heavy Metal Perse,15.5
2 Times Terror,Ajattara,30.5
2 Times Terror,Maj Karma,15.5
21 Savage,Quavo,88.0
21 Savage,Gunna,44.0
21 Savage,Huncho Jack,77.0
21 Savage,Young Thug,44.0
21 Savage,NAV,84.5
21 Savage,Sheck Wes,44.0
21 Savage,Metro Boomin,87.0
21 Savage,Don Toliver,44.0
21 Savage,Lil Baby,44.0
21 Savage,Lil Keed,44.0
21 Savage,88GLAM,44.0
21 Savage,Trippie Redd,44.0
21 Savage,Flipp Dinero,79.0
21 Savage,Migos,44.0
21 Savage,Lil Yachty,87.5
21 Savage,Tm88,44.0
21 Savage,6LACK,44.0
21 Savage,Young Nudy,84.0
21 Savage,Playboi Carti,89.0
21 Savage,A$AP Mob,78.5
23Till,Radioaktiva Räker,29.0
23Till,Köttgrottorna,28.5
23Till,Slutstation Tjernobyl,13.0
23Till,Varnagel,13.0
23Till,Sten & Stalin,13.0
23Till,Hans & Greta,13.0
23Till,Tuk Tuk Rally,13.0
23Till,Coca Carola,29.5
23Till,Strebers,29.0
23Till,Krymplings,28.0
23Till,Räserbajs,29.5
23Till,Total Egon,13.0
23Till,Kardinal Synd,13.0
23Till,SBD,13.0
23Till,Rolands Gosskör,13.0
23Till,Charta 77,30.5
23Till,Iguana party,13.0
23Till,Lastkaj 14,13.0
23Till,Johan Johansson,13.0
23Till,Charles hårfager,13.0
24-7 Spyz,Infectious Grooves,35.0
24-7 Spyz,Living Colour,13.5
24-7 Spyz,TM Stevens,13.5
24-7 Spyz,Fishbone,13.5
24-7 Spyz,Mind Funk,13.5
24-7 Spyz,Vernon Reid,13.5
24-7 Spyz,Stevie Salas,13.5
24-7 Spyz,Sausage,13.5
24-7 Spyz,Scatterbrain,13.5
24-7 Spyz,Urban Dance Squad,13.5
24-7 Spyz,Mucky Pup,13.5
24-7 Spyz,Dub War,26.0
24-7 Spyz,Helmet,42.0
24-7 Spyz,Cyco Miko,13.5
24-7 Spyz,Screaming Headless Torsos,13.5
24-7 Spyz,Downset,33.5
24-7 Spyz,Corey Glover,13.5
24-7 Spyz,Stuck Mojo,31.5
24-7 Spyz,Primus,45.5
24-7 Spyz,King's X,13.5
24H Rain Sounds,REGN,52.5
24H Rain Sounds,Naturen,50.5
24H Rain Sounds,Rain Palace,51.5
24H Rain Sounds,Nature's Noise,53.0
24H Rain Sounds,Rain Hive,24.5
24H Rain Sounds,Water Effects Center,52.0
24H Rain Sounds,Imbrem,50.0
24H Rain Sounds,Atmospheric Force,49.5
24H Rain Sounds,Natures Acoustics,51.0
24H Rain Sounds,NC2 LABORATORIES,49.5
24H Rain Sounds,Mindful Audio,49.0
24H Rain Sounds,The Rain Factory,51.5
24H Rain Sounds,School of Rain,48.5
24H Rain Sounds,Recorder Rain,24.5
24H Rain Sounds,Hi-Def FX,49.5
24H Rain Sounds,Regenmaschine,24.5
24H Rain Sounds,Earthlite,24.5
24H Rain Sounds,Rain In Spain,52.0
24H Rain Sounds,Always Raining,48.0
24H Rain Sounds,Let It Rain,53.0
24kGoldn,POORSTACY,72.5
24kGoldn,iann dior,40.0
24kGoldn,Lil Tecca,81.5
24kGoldn,jxdn,76.0
24kGoldn,Trevor Daniel,40.0
24kGoldn,Arizona Zervas,76.5
24kGoldn,Bankrol Hayden,75.5
24kGoldn,Tyla Yaweh,75.0
24kGoldn,Internet Money,80.0
24kGoldn,Lil Mosey,79.0
24kGoldn,KillBunk,73.5
24kGoldn,Landon Cube,74.0
24kGoldn,Flipp Dinero,74.0
24kGoldn,Dro Kenji,73.0
24kGoldn,Yung Pinch,72.5
24kGoldn,Lil Gnar,71.0
24kGoldn,benny blanco,40.0
24kGoldn,mike.,78.5
24kGoldn,Rarin,40.0
24kGoldn,KYLE,40.0
25 Ta Life,Skarhead,34.0
25 Ta Life,Wisdom In Chains,31.5
25 Ta Life,Madball,37.5
25 Ta Life,Subzero,14.0
25 Ta Life,North Side Kings,14.0
25 Ta Life,Backfire!,23.0
25 Ta Life,Hoods,48.0
25 Ta Life,Ryker's,24.0
25 Ta Life,Blood For Blood,36.5
25 Ta Life,Death Threat,30.5
25 Ta Life,Death Before Dishonor,32.5
25 Ta Life,No Redeeming Social Value,14.0
25 Ta Life,Ramallah,31.0
25 Ta Life,Vietnom,14.0
25 Ta Life,Knuckledust,32.0
25 Ta Life,All Out War,32.5
25 Ta Life,Everybody Gets Hurt,14.0
25 Ta Life,Slapshot,30.5
25 Ta Life,Sworn Enemy,34.0
25 Ta Life,Shutdown,14.0
250 kg kärlek,Joddla Med Siv,43.5
250 kg kärlek,Hjalle & Heavy,39.0
250 kg kärlek,Drängarna,51.0
250 kg kärlek,Björn Rosenström,49.5
250 kg kärlek,Ronny & Ragge,43.5
250 kg kärlek,Snowstorm,32.5
250 kg kärlek,Mimikry,44.5
250 kg kärlek,Kenneth & The Knutters,48.0
250 kg kärlek,Svenne Rubins,46.0
250 kg kärlek,Dökött,38.0
250 kg kärlek,Eddie Meduza,52.0
250 kg kärlek,Thomas Järvheden,42.5
250 kg kärlek,Magnus Uggla,21.5
250 kg kärlek,Lillasyster,48.5
250 kg kärlek,The Kristet Utseende,40.0
250 kg kärlek,Bourbon Boys,44.0
250 kg kärlek,Eddie Nilsson,40.0
250 kg kärlek,Pistvakt,21.5
250 kg kärlek,Dia Psalma,41.0
250 kg kärlek,Nordman,36.5
2FeetBino,Seddy Hendrinx,23.5
2FeetBino,Kuttem Reese,23.5
2FeetBino,Madmarcc,23.5
2FeetBino,LBS Kee'vin,23.5
2FeetBino,Cootie,23.5
2FeetBino,Yung Mal,23.5
2FeetBino,21 Lil Harold,23.5
2FeetBino,Luh Soldier,23.5
2FeetBino,OLA RUNT,23.5
2FeetBino,Big Moochie Grape,23.5
2FeetBino,PG RA,23.5
2FeetBino,Noodah05,23.5
2FeetBino,NGeeYL,23.5
2FeetBino,Marlo,23.5
2FeetBino,Taleban Dooda,23.5
2FeetBino,Lil Bam,23.5
2FeetBino,Kenny Muney,23.5
2FeetBino,Slatt Zy,23.5
2FeetBino,Lil Quill,23.5
2FeetBino,Sosamann,48.0
3 Doors Down,Seether,75.5
3 Doors Down,Hoobastank,72.5
3 Doors Down,Shinedown,76.5
3 Doors Down,Fuel,69.0
3 Doors Down,Crossfade,69.0
3 Doors Down,Creed,77.0
3 Doors Down,Default,65.0
3 Doors Down,Hinder,73.5
3 Doors Down,Daughtry,74.0
3 Doors Down,12 Stones,67.0
3 Doors Down,Theory of a Deadman,72.5
3 Doors Down,Breaking Benjamin,76.5
3 Doors Down,Nickelback,78.5
3 Doors Down,Staind,73.0
3 Doors Down,Puddle Of Mudd,71.5
3 Doors Down,Sick Puppies,70.5
3 Doors Down,Three Days Grace,77.0
3 Doors Down,Saving Abel,69.5
3 Doors Down,Trapt,71.0
3 Doors Down,Finger Eleven,70.0
3 Inches Of Blood,Skeletonwitch,38.5
3 Inches Of Blood,Holy Grail,19.5
3 Inches Of Blood,Iced Earth,19.5
3 Inches Of Blood,White Wizzard,19.5
3 Inches Of Blood,Warbringer,40.0
3 Inches Of Blood,Austrian Death Machine,40.5
3 Inches Of Blood,Evile,39.0
3 Inches Of Blood,Havok,43.0
3 Inches Of Blood,Goatwhore,37.0
3 Inches Of Blood,Gwar,44.5
3 Inches Of Blood,Toxic Holocaust,41.0
3 Inches Of Blood,Gama Bomb,39.0
3 Inches Of Blood,Into Eternity,19.5
3 Inches Of Blood,Enforcer,19.5
3 Inches Of Blood,Demons & Wizards,41.5
3 Inches Of Blood,Skull Fist,19.5
3 Inches Of Blood,Stormwarrior,36.5
3 Inches Of Blood,Overkill,44.5
3 Inches Of Blood,Annihilator,44.5
3 Inches Of Blood,King Diamond,44.5
3 Years Hollow,Silent Season,37.5
3 Years Hollow,Candlelight Red,18.0
3 Years Hollow,7 Days Away,18.0
3 Years Hollow,Emphatic,42.0
3 Years Hollow,Ghosts of August,18.0
3 Years Hollow,Under The Flood,35.5
3 Years Hollow,Fall Of Envy,18.0
3 Years Hollow,Digital Summer,38.5
3 Years Hollow,FORTHANGEL,36.0
3 Years Hollow,Oceans Divide,38.5
3 Years Hollow,Joan Red,18.0
3 Years Hollow,Stealing Eden,38.0
3 Years Hollow,Eye Empire,18.0
3 Years Hollow,Memory of a Melody,40.5
3 Years Hollow,Eve To Adam,36.5
3 Years Hollow,Cold Driven,40.0
3 Years Hollow,Daybreak Embrace,18.0
3 Years Hollow,Seven Day Sonnet,18.0
3 Years Hollow,Red Line Chemistry,18.0
3 Years Hollow,Lost Autumn,18.0
32 Leaves,Edgewater,34.5
32 Leaves,Submersed,40.5
32 Leaves,Earshot,43.0
32 Leaves,TRUSTcompany,44.5
32 Leaves,Deepfield,37.0
32 Leaves,Ra,63.5
32 Leaves,Dark new Day,39.5
32 Leaves,Revis,41.5
32 Leaves,Burn Season,31.0
32 Leaves,Art Of Dying,43.5
32 Leaves,Seven Wiser,31.5
32 Leaves,The Exies,42.0
32 Leaves,Depswa,34.0
32 Leaves,Lo-Pro,38.5
32 Leaves,Course Of Nature,35.0
32 Leaves,Atomship,34.5
32 Leaves,Socialburn,33.0
32 Leaves,One Less Reason,38.5
32 Leaves,12 Stones,47.0
32 Leaves,10 Years,51.0
36 Crazyfists,Roadrunner United,49.0
36 Crazyfists,Still Remains,42.0
36 Crazyfists,It Dies Today,42.0
36 Crazyfists,Silent Civilian,40.0
36 Crazyfists,Diecast,41.5
36 Crazyfists,Bleeding Through,43.5
36 Crazyfists,Shadows Fall,46.0
36 Crazyfists,Caliban,50.5
36 Crazyfists,Unearth,48.0
36 Crazyfists,Dry Kill Logic,50.0
36 Crazyfists,All That Remains,56.5
36 Crazyfists,bloodsimple,48.5
36 Crazyfists,Evergreen Terrace,46.5
36 Crazyfists,American Head Charge,45.5
36 Crazyfists,The Agony Scene,42.5
36 Crazyfists,Chimaira,49.0
36 Crazyfists,Spineshank,49.5
36 Crazyfists,Darkest Hour,46.5
36 Crazyfists,Atreyu,57.5
36 Crazyfists,As I Lay Dying,59.5
3rd Strike,Primer 55,38.0
3rd Strike,Grade 8,24.0
3rd Strike,Slaves on Dope,29.0
3rd Strike,Switched,30.0
3rd Strike,40 Below Summer,34.5
3rd Strike,Darwin's Waiting Room,28.5
3rd Strike,Insolence,33.0
3rd Strike,Factory 81,23.0
3rd Strike,Nothingface,35.5
3rd Strike,Five Pointe O,32.0
3rd Strike,Skrape,27.0
3rd Strike,Unloco,32.0
3rd Strike,One Minute Silence,33.5
3rd Strike,Flaw,41.0
3rd Strike,Motograter,36.5
3rd Strike,Headplate,27.0
3rd Strike,Twisted Method,24.5
3rd Strike,Ultraspank,31.5
3rd Strike,Five Bolt Main,31.5
3rd Strike,Downthesun,29.5
40 Below Summer,American Head Charge,40.0
40 Below Summer,Nothingface,39.0
40 Below Summer,Motograter,40.0
40 Below Summer,Five Pointe O,38.5
40 Below Summer,Downthesun,32.0
40 Below Summer,Switched,32.5
40 Below Summer,Flaw,47.5
40 Below Summer,Slaves on Dope,34.5
40 Below Summer,Spineshank,44.0
40 Below Summer,Dry Kill Logic,42.5
40 Below Summer,Ultraspank,34.0
40 Below Summer,Skrape,32.5
40 Below Summer,Unloco,35.5
40 Below Summer,Twisted Method,26.0
40 Below Summer,Primer 55,44.5
40 Below Summer,Scars of Life,39.0
40 Below Summer,Snot,44.0
40 Below Summer,3rd Strike,34.5
40 Below Summer,Grade 8,25.5
40 Below Summer,The Union Underground,46.0
40 Grit,Slaves on Dope,16.0
40 Grit,Switched,17.0
40 Grit,Downthesun,16.5
40 Grit,Unjust,8.0
40 Grit,Five Pointe O,19.0
40 Grit,Grade 8,10.0
40 Grit,Skrape,14.0
40 Grit,Factory 81,8.0
40 Grit,Headplate,13.0
40 Grit,Rikets,7.5
40 Grit,Nothingface,22.5
40 Grit,The Deadlights,9.0
40 Grit,40 Below Summer,21.5
40 Grit,From Zero,12.0
40 Grit,Skinlab,18.5
40 Grit,Twisted Method,10.5
40 Grit,Ultraspank,18.5
40 Grit,The Blank Theory,13.5
40 Grit,Relative Ash,10.0
40 Grit,Primer 55,25.0
59 Times The Pain,Misconduct,28.0
59 Times The Pain,Ten Foot Pole,11.5
59 Times The Pain,98 Mute,11.5
59 Times The Pain,Union 13,11.5
59 Times The Pain,Ignite,37.0
59 Times The Pain,Good Riddance,35.0
59 Times The Pain,Deviates,11.5
59 Times The Pain,No Fun At All,33.0
59 Times The Pain,Straight Faced,11.5
59 Times The Pain,Venerea,11.5
59 Times The Pain,Only Crime,11.5
59 Times The Pain,Consumed,11.5
59 Times The Pain,88 Fingers Louie,11.5
59 Times The Pain,Death By Stereo,28.0
59 Times The Pain,1208,11.5
59 Times The Pain,Bombshell Rocks,11.5
59 Times The Pain,Pulley,11.5
59 Times The Pain,Down By Law,11.5
59 Times The Pain,Satanic Surfers,11.5
59 Times The Pain,Undeclinable,11.5
5EB,Namani,38.5
5EB,J Rhys,39.5
5EB,CMillano,38.0
5EB,Joe James,20.5
5EB,Reek0,20.5
5EB,Rushy,20.5
5EB,Ashbeck,20.5
5EB,Feux,20.5
5EB,dxvl,20.5
5EB,BlazeYL,20.5
5EB,Bawo,20.5
5EB,KwolleM,20.5
5EB,El Londo,20.5
5EB,kwes e,37.0
5EB,Sam Wise,20.5
5EB,Smith Blaxk,39.5
5EB,Danny Sanchez,20.5
5EB,House of Pharaohs,20.5
5EB,Ninioh,20.5
5EB,Deema,20.5
7 Angels 7 Plagues,Skycamefalling,9.0
7 Angels 7 Plagues,Remembering Never,22.5
7 Angels 7 Plagues,On Broken Wings,23.5
7 Angels 7 Plagues,Blood Has Been Shed,18.5
7 Angels 7 Plagues,Prayer For Cleansing,9.0
7 Angels 7 Plagues,Dead To Fall,26.5
7 Angels 7 Plagues,This Day Forward,9.0
7 Angels 7 Plagues,Shai Hulud,26.5
7 Angels 7 Plagues,From A Second Story Window,17.5
7 Angels 7 Plagues,Nora,9.0
7 Angels 7 Plagues,As Hope Dies,9.0
7 Angels 7 Plagues,Hopesfall,25.5
7 Angels 7 Plagues,Poison The Well,30.5
7 Angels 7 Plagues,Undying,9.0
7 Angels 7 Plagues,Misery Signals,30.0
7 Angels 7 Plagues,A Life Once Lost,23.0
7 Angels 7 Plagues,Fordirelifesake,9.0
7 Angels 7 Plagues,Dead Blue Sky,9.0
7 Angels 7 Plagues,Taken,9.0
7 Angels 7 Plagues,Zao,30.0
7eventh Time Down,We As Human,45.0
7eventh Time Down,Manic Drive,45.5
7eventh Time Down,Seventh Day Slumber,45.5
7eventh Time Down,Relentless Flood,23.0
7eventh Time Down,Building 429,23.0
7eventh Time Down,Hawk Nelson,52.0
7eventh Time Down,Chris August,23.0
7eventh Time Down,Disciple,57.5
7eventh Time Down,The Afters,23.0
7eventh Time Down,Citizen Way,23.0
7eventh Time Down,Jonny Diaz,23.0
7eventh Time Down,Josh Wilson,23.0
7eventh Time Down,Rhett Walker,23.0
7eventh Time Down,Sanctus Real,23.0
7eventh Time Down,Jason Gray,23.0
7eventh Time Down,MIKESCHAIR,23.0
7eventh Time Down,We Are Leo,23.0
7eventh Time Down,Decyfer Down,45.5
7eventh Time Down,Matt Hammitt,23.0
7eventh Time Down,Sidewalk Prophets,23.0
A Broken Silence,I-Exist,41.0
A Broken Silence,Richy Nix,20.0
A Broken Silence,Our Waking Hour,37.5
A Broken Silence,Blowsight,39.0
A Broken Silence,Plan Three,41.5
A Broken Silence,Oceans Divide,39.5
A Broken Silence,NeverWake,20.0
A Broken Silence,Memory of a Melody,40.5
A Broken Silence,Cult To Follow,48.5
A Broken Silence,Emphatic,43.0
A Broken Silence,Cold Driven,40.0
A Broken Silence,55 Escape,20.0
A Broken Silence,Digital Summer,38.5
A Broken Silence,Avery Watts,40.0
A Broken Silence,Stealing Eden,39.0
A Broken Silence,Silent Season,37.5
A Broken Silence,Daybreak Embrace,20.0
A Broken Silence,Downplay,44.5
A Broken Silence,Fight The Fade,45.0
A Broken Silence,My Dear Addiction,36.5
A Bullet for Pretty Boy,Jamie's Elsewhere,35.5
A Bullet for Pretty Boy,Agraceful,27.0
A Bullet for Pretty Boy,Scarlett O'Hara,32.0
A Bullet for Pretty Boy,Broadway,52.5
A Bullet for Pretty Boy,Burden Of A Day,31.0
A Bullet for Pretty Boy,In Fear And Faith,33.5
A Bullet for Pretty Boy,Casino Madrid,26.5
A Bullet for Pretty Boy,Here I Come Falling,19.5
A Bullet for Pretty Boy,This Romantic Tragedy,13.5
A Bullet for Pretty Boy,Before Their Eyes,35.5
A Bullet for Pretty Boy,"Us, From Outside",13.5
A Bullet for Pretty Boy,Akissforjersey,25.0
A Bullet for Pretty Boy,The Color Morale,36.5
A Bullet for Pretty Boy,Of Machines,13.5
A Bullet for Pretty Boy,Confide,43.5
A Bullet for Pretty Boy,I Am Abomination,13.5
A Bullet for Pretty Boy,Hopes Die Last,36.0
A Bullet for Pretty Boy,Close to Home,13.5
A Bullet for Pretty Boy,For All Those Sleeping,35.5
A Bullet for Pretty Boy,Ten After Two,13.5
A Change of Pace,Just Surrender,38.5
A Change of Pace,Halifax,36.5
A Change of Pace,A Thorn For Every Heart,29.0
A Change of Pace,Matchbook Romance,42.5
A Change of Pace,Armor For Sleep,41.0
A Change of Pace,Senses Fail,48.5
A Change of Pace,Quietdrive,43.0
A Change of Pace,Lovehatehero,34.5
A Change of Pace,Hidden In Plain View,37.5
A Change of Pace,Madina Lake,39.5
A Change of Pace,Cartel,17.5
A Change of Pace,A Static Lullaby,38.0
A Change of Pace,Acceptance,40.5
A Change of Pace,Four Letter Lie,30.0
A Change of Pace,Houston Calls,17.5
A Change of Pace,Scary Kids Scaring Kids,44.0
A Change of Pace,Aiden,44.0
A Change of Pace,So They Say,17.5
A Change of Pace,Amber Pacific,17.5
A Change of Pace,The Audition,17.5
A Day To Remember,blessthefall,65.5
A Day To Remember,We Came As Romans,69.0
A Day To Remember,Escape the Fate,69.0
A Day To Remember,Silverstein,69.0
A Day To Remember,The Devil Wears Prada,66.0
A Day To Remember,Underoath,67.5
A Day To Remember,Of Mice & Men,68.5
A Day To Remember,Memphis May Fire,68.5
A Day To Remember,Miss May I,64.5
A Day To Remember,Asking Alexandria,71.5
A Day To Remember,Our Last Night,73.0
A Day To Remember,The Word Alive,68.5
A Day To Remember,A Skylit Drive,62.5
A Day To Remember,I See Stars,64.5
A Day To Remember,The Amity Affliction,69.0
A Day To Remember,Ice Nine Kills,72.5
A Day To Remember,Emarosa,63.5
A Day To Remember,Senses Fail,66.0
A Day To Remember,Chiodos,64.5
A Day To Remember,Dance Gavin Dance,72.0
A Foreign Affair,The New Low,31.5
A Foreign Affair,Don Vedda,35.5
A Foreign Affair,Secret Eyes,32.5
A Foreign Affair,Modern Maps,15.5
A Foreign Affair,Sunsleep,35.5
A Foreign Affair,Classic Jack,34.5
A Foreign Affair,CommonWealth,15.5
A Foreign Affair,Painting Promises,15.5
A Foreign Affair,Lilac Kings,15.5
A Foreign Affair,Softspoken,32.0
A Foreign Affair,Anemoria,15.5
A Foreign Affair,Osatia,35.0
A Foreign Affair,Demon in Me,32.0
A Foreign Affair,Dead Lakes,15.5
A Foreign Affair,Coletta,15.5
A Foreign Affair,Archetypes Collide,15.5
A Foreign Affair,Valiant Hearts,39.5
