From Artist,To Artist,Weight
Acid Ghost,Flatsound,26
Acid Ghost,Launder,43.5
Acid Ghost,Vansire,57
Acid Ghost,Bedroom,57
Acid Ghost,Banes World,55
Acid Ghost,Cemeteries,52
Acid Ghost,Peacock Affect,46.5
Acid Ghost,Surf Rock Is Dead,43.5
Adriana Lucia,Jorge Celedón,58.5
Adriana Lucia,Jorge Oñate,50.5
Adriana Lucia,Felipe Peláez,57
Adriana Lucia,Kaleth Morales,52.5
Adriana Lucia,Ivan Villazon,52
Adriana Lucia,Binomio de Oro de América,61
Adriana Lucia,Binomio de Oro,61
Adriana Lucia,Silvestre Dangond,61
Adriana Lucia,Peter Manjarrés,53
Adriana Lucia,Pasabordo,51.5
Adriana Lucia,Santiago Cruz,56.5
Adriana Lucia,Gusi & Beto,46.5
Adriana Lucia,Los Gigantes Del Vallenato,54
Adriana Lucia,Los Betos,25.5
Adriana Lucia,Bonka,49
Adriana Lucia,Pipe Bueno,56
Adriana Lucia,Los Diablitos,58.5
Adriana Lucia,Fabian Corrales,25.5
Adriana Lucia,Los Chiches Vallenatos,55
Adriana Lucia,Maía,56
Alberto Stylee,Andy Boy,50.5
Alberto Stylee,Eddie Dee,63
Alberto Stylee,Ñejo,73
Alberto Stylee,Tempo,59
Alberto Stylee,Don Chezina,64
Alberto Stylee,Cheka,57.5
Alberto Stylee,Voltio,63
Alberto Stylee,Yomo,63.5
Alberto Stylee,Dalmata,66
Alberto Stylee,Johnny Prez,62
Alberto Stylee,Trebol Clan,64.5
Alberto Stylee,Magnate Y Valentino,59
Alberto Stylee,Baby Rasta,67
Alberto Stylee,Lito y Polaco,54
Alberto Stylee,Wibal Y Alex,52.5
Alberto Stylee,Magnate,59
Alberto Stylee,John Eric,63
Alberto Stylee,Tego Calderon,70.5
Alberto Stylee,Yaviah,65.5
Alberto Stylee,Baby Rasta & Gringo,69
Aldous RH,Swim Mountain,38
Aldous RH,Jerkcurb,36
Aldous RH,infinite bisous,37.5
Aldous RH,Drugdealer,41
Aldous RH,Boys Age,32.5
Aldous RH,Walter TV,15.5
Aldous RH,Soft Hair,38.5
Aldous RH,Divino Niño,36.5
Aldous RH,Loving,47.5
Aldous RH,Salvia Plath,15.5
Aldous RH,HOMESHAKE,44
Aldous RH,Part Time,15.5
Aldous RH,Paul Cherry,38.5
Aldous RH,Chaz Bundick Meets The Mattson 2,34
Aldous RH,Dumbo Gets Mad,15.5
Aldous RH,Sean Nicholas Savage,15.5
Aldous RH,Connan Mockasin,15.5
Aldous RH,Sugar Candy Mountain,40.5
Aldous RH,Fantasy Guys,33.5
Aldous RH,Lounge FM,15.5
Alejandro Rondon,Ignacio Rondon,34.5
Alejandro Rondon,Alí Cabello,35.5
Alejandro Rondon,Carlos Guevara,34
Alejandro Rondon,Edgardo Ramirez,33.5
Alejandro Rondon,Fernando Tovar,36
Alejandro Rondon,Teo Galíndez,34
Alejandro Rondon,Francisco Montoya,33.5
Alejandro Rondon,Jose Ali Nieves,31
Alejandro Rondon,Miguelito Diaz,17
Alejandro Rondon,José Gregorio Oquendo,34.5
Alejandro Rondon,Alberto Castillo,17
Alejandro Rondon,Jesus Moreno,33.5
Alejandro Rondon,Julio Pantoja,30.5
Alejandro Rondon,Juan Farfán,34.5
Alejandro Rondon,El Carrao De Palmarito,33.5
Alejandro Rondon,Armando Martínez,36.5
Alejandro Rondon,Cristóbal Jiménez,17
Alejandro Rondon,Milena Benites,36
Alejandro Rondon,SANTIAGO ROJAS EL TURPIAL DE GUARDATINAJAS,17
Alejandro Rondon,Javier Manchego,17
Alex Kyza,"Galante ""El Emperador""",42.5
Alex Kyza,Andy Boy,37.5
Alex Kyza,Nova y Jory,49
Alex Kyza,El Joey,31.5
Alex Kyza,Guelo Star,44
Alex Kyza,"Gotay ""El Autentiko""",51.5
Alex Kyza,"Jenny ""La Sexy Voz""",19
Alex Kyza,Jamsha,44
Alex Kyza,"Juno ""The Hitmaker""",38
Alex Kyza,Tony Lenta,43.5
Alex Kyza,Wibal Y Alex,39.5
Alex Kyza,Gadiel,44.5
Alex Kyza,Yampi,45.5
Alex Kyza,Yeyow,26
Alex Kyza,Kendo Kaponi,54.5
Alex Kyza,Sniper SP,19
Alex Kyza,Cheka,44.5
Alex Kyza,Yomo,50.5
Alex Kyza,Tempo,48
Alex Kyza,J Alvarez,55.5
Alexis y Fido,Trebol Clan,71.5
Alexis y Fido,Zion,79.5
Alexis y Fido,De La Ghetto,81
Alexis y Fido,Tony Dize,72.5
Alexis y Fido,Eddie Dee,68
Alexis y Fido,Jowell & Randy,77
Alexis y Fido,Dalmata,73
Alexis y Fido,DJ Nelson,78.5
Alexis y Fido,Casa De Leones,67.5
Alexis y Fido,Luny Tunes,72.5
Alexis y Fido,Ñejo,73
Alexis y Fido,"Tito ""El Bambino""",73.5
Alexis y Fido,Yomo,70.5
Alexis y Fido,Ivy Queen,72
Alexis y Fido,Jadiel,67.5
Alexis y Fido,Voltio,70
Alexis y Fido,Angel Y Khriz,71.5
Alexis y Fido,Baby Rasta & Gringo,70
Alexis y Fido,Tego Calderon,74.5
Alexis y Fido,Zion & Lennox,79.5
Alfie Templeman,Vistas,32
Alfie Templeman,Sea Girls,32
Alfie Templeman,Tim Atlas,62
Alfie Templeman,NEIL FRANCES,32
Alfie Templeman,Gus Dapperton,66
Alfie Templeman,The Night Café,32
Alfie Templeman,Cassia,32
Alfie Templeman,Bad Sounds,32
Alfie Templeman,Kid Bloom,63
Alfie Templeman,Circa Waves,32
Alfie Templeman,The Magic Gang,32
Alfie Templeman,Joesef,32
Alfie Templeman,KAWALA,32
Alfie Templeman,MICHELLE,32
Alfie Templeman,The Academic,32
Alfie Templeman,LAUREL,32
Alfie Templeman,Sundara Karma,32
Alfie Templeman,George Erith,32
Alfie Templeman,Jelani Aryeh,61
Alfie Templeman,Inhaler,32
Alkilados,Reykon,65
Alkilados,Dragon & Caballero,55
Alkilados,Pasabordo,57
Alkilados,Andrés Cepeda,65.5
Alkilados,Bonka,54.5
Alkilados,Dalmata,64
Alkilados,Santiago Cruz,65
Alkilados,Jerau,53.5
Alkilados,Pipe Bueno,61.5
Alkilados,Rayo & Toby,56.5
Alkilados,Lucas Arnau,58
Alkilados,Golpe a Golpe,58.5
Alkilados,Wolfine,62.5
Alkilados,Sanalejo,55
Alkilados,Ñejo & Dalmata,64
Alkilados,L'Omy,30
Alkilados,Yelsid,56
Alkilados,Gusi & Beto,51
Alkilados,Cabas,61
Alkilados,Yandar & Yostin,58.5
Alí Cabello,Fernando Tovar,35.5
Alí Cabello,Carlos Guevara,33.5
Alí Cabello,Edgardo Ramirez,33
Alí Cabello,Francisco Montoya,33
Alí Cabello,Juan Farfán,34
Alí Cabello,Teo Galíndez,33.5
Alí Cabello,Jesus Moreno,33
Alí Cabello,Miguelito Diaz,16.5
Alí Cabello,Jose Ali Nieves,30.5
Alí Cabello,Alejandro Rondon,35.5
Alí Cabello,El Carrao De Palmarito,33
Alí Cabello,Ignacio Rondon,34
Alí Cabello,José Gregorio Oquendo,34
Alí Cabello,Armando Martínez,36
Alí Cabello,Cristóbal Jiménez,16.5
Alí Cabello,Yenifer Mora,30.5
Alí Cabello,Julio Pantoja,30
Alí Cabello,Jorge Guerrero,42.5
Alí Cabello,Cheo Hernandez Prisco,30
Alí Cabello,El Cazador Novato,16.5
Amazing Show,deca joins,51
Amazing Show,康士坦的變化球,24.5
Amazing Show,Obviously,24.5
Amazing Show,VH (Vast & Hazy),24.5
Amazing Show,No Party For Cao Dong,49.5
Amazing Show,PA PUN BAND,24.5
Amazing Show,DJ Didilong,45.5
Amazing Show,告五人,24.5
Amazing Show,馬念先,24.5
Amazing Show,Random,24.5
Amazing Show,Leo王,46.5
Amazing Show,Enno Cheng,49.5
Amazing Show,Sorry Youth,24.5
Amazing Show,老王樂隊,49
Amazing Show,Sweet John,49.5
Amazing Show,Wayne's so Sad,48
Amazing Show,Flesh Juicer,24.5
Amazing Show,那我懂你意思了,24.5
Amazing Show,Mary See the Future 先知瑪莉,24.5
Amazing Show,Mixer,24.5
Andi,Jillian Rossi,59
Andi,HAVEN,27.5
Andi,Frawley,27.5
Andi,Cate,27.5
Andi,Lauren Weintraub,27.5
Andi,Ashley Kutcher,60
Andi,ROSIE,58.5
Andi,Dasha,27.5
Andi,Lillian Hepler,54.5
Andi,Avery Lynch,56
Andi,Maddie Zahm,60
Andi,Cassidi,27.5
Andi,Natalie Jane,57
Andi,Beth McCarthy,27.5
Andi,Avery Anna,56.5
Andi,Caleb Hearn,59
Andi,Brynn Cartelli,27.5
Andi,Alexander Stewart,27.5
Andi,Annika Rose,27.5
Andi,Britton,27.5
Andrés Cepeda,Santiago Cruz,65.5
Andrés Cepeda,Ekhymosis,53.5
Andrés Cepeda,Bonka,59
Andrés Cepeda,Sanalejo,58.5
Andrés Cepeda,Cabas,64.5
Andrés Cepeda,Los De Adentro,58.5
Andrés Cepeda,Pasabordo,62.5
Andrés Cepeda,Fonseca,74.5
Andrés Cepeda,Lucas Arnau,63.5
Andrés Cepeda,Juan Fernando Velasco,61
Andrés Cepeda,Maía,64
Andrés Cepeda,Superlitio,55.5
Andrés Cepeda,The Mills,59.5
Andrés Cepeda,Kaleth Morales,60.5
Andrés Cepeda,Doctor Krápula,56
Andrés Cepeda,Adriana Lucia,60
Andrés Cepeda,Felipe Peláez,69
Andrés Cepeda,Gusi & Beto,54.5
Andrés Cepeda,Bacilos,72.5
Andrés Cepeda,Monsieur Periné,68.5
Andy Boy,Alberto Stylee,50.5
Andy Boy,Eddie Dee,51.5
Andy Boy,Erre XI,46.5
Andy Boy,Voltio,52.5
Andy Boy,Cheka,47
Andy Boy,Yomo,53
Andy Boy,Magnate Y Valentino,48.5
Andy Boy,Wibal Y Alex,42
Andy Boy,Gadiel,47
Andy Boy,Johnny Prez,47.5
Andy Boy,Don Chezina,49.5
Andy Boy,Tempo,46.5
Andy Boy,Trebol Clan,54
Andy Boy,Miguelito,36
Andy Boy,Baby Rasta,56.5
Andy Boy,Guelo Star,46.5
Andy Boy,Ñejo,56.5
Andy Boy,John Eric,51.5
Andy Boy,Cruzito,41.5
Andy Boy,Magnate,48.5
Angel Doze,Mario VI,35
Angel Doze,Johnny Prez,45
Angel Doze,Kartier,35.5
Angel Doze,Yaviah,51.5
Angel Doze,Wibal Y Alex,38.5
Angel Doze,Andy Boy,36.5
Angel Doze,Eddie Dee,49
Angel Doze,Polaco,40
Angel Doze,Alberto Stylee,48
Angel Doze,John Eric,49
Angel Doze,Jomar,42
Angel Doze,Gallego,46
Angel Doze,Cruzito,39
Angel Doze,Lito y Polaco,40
Angel Doze,Mexicano,49
Angel Doze,Baby Ranks,15
Angel Doze,Tempo,44
Angel Doze,Cheka,43.5
Angel Doze,Voltio,49
Angel Doze,Maicol y Manuel,32.5
Angel Y Khriz,Trebol Clan,69
Angel Y Khriz,Erre XI,60.5
Angel Y Khriz,Ivy Queen,72.5
Angel Y Khriz,Casa De Leones,65
Angel Y Khriz,Zion,78
Angel Y Khriz,Tony Dize,71
Angel Y Khriz,Alexis y Fido,71.5
Angel Y Khriz,DJ Nelson,76
Angel Y Khriz,Eddie Dee,66.5
Angel Y Khriz,Magnate,63.5
Angel Y Khriz,Magnate Y Valentino,63.5
Angel Y Khriz,"Tito ""El Bambino""",72
Angel Y Khriz,De La Ghetto,78.5
Angel Y Khriz,Luny Tunes,70
Angel Y Khriz,Jowell & Randy,74.5
Angel Y Khriz,Voltio,67.5
Angel Y Khriz,Baby Rasta & Gringo,70.5
Angel Y Khriz,Yomo,68
Angel Y Khriz,Zion & Lennox,78
Angel Y Khriz,Eddy Lover,69
Anna Clendening,Carlie Hanson,31
Anna Clendening,bülow,31
Anna Clendening,Charlotte Lawrence,31
Anna Clendening,Clara Mae,31
Anna Clendening,Elina,31
Anna Clendening,Gabbie Hanna,31
Anna Clendening,Emily Burns,31
Anna Clendening,Hey Violet,31
Anna Clendening,AJ Mitchell,31
Anna Clendening,Alexander Stewart,31
Anna Clendening,Maggie Lindemann,31
Anna Clendening,Sody,65.5
Anna Clendening,Molly Kate Kestner,31
Anna Clendening,Etham,64
Anna Clendening,Olivia Holt,31
Anna Clendening,Boy In Space,31
Anna Clendening,Olivia O'Brien,31
Anna Clendening,Sasha Alex Sloan,31
Anna Clendening,Katelyn Tarver,31
Anna Clendening,Ellise,31
Anuel AA,Nio Garcia,44.5
Anuel AA,Rvssian,44.5
Anuel AA,Jon Z,44.5
Anuel AA,Lunay,86
Anuel AA,Brytiago,44.5
Anuel AA,Bryant Myers,44.5
Anuel AA,Myke Towers,92
Anuel AA,Chris Jedi,44.5
Anuel AA,Jhay Cortez,91
Anuel AA,Tainy,44.5
Anuel AA,Noriel,44.5
Anuel AA,Ovi,44.5
Anuel AA,Bad Bunny,97
Anuel AA,Cauty,44.5
Anuel AA,Revol,44.5
Anuel AA,Mau y Ricky,44.5
Anuel AA,Lalo Ebratt,44.5
Anuel AA,Ñengo Flow,44.5
Anuel AA,Lary Over,44.5
Anuel AA,Amenazzy,44.5
Arcangel,Ñejo,82
Arcangel,De La Ghetto,88
Arcangel,Jowell & Randy,84
Arcangel,Cosculluela,84
Arcangel,Zion,89.5
Arcangel,Alexis y Fido,81
Arcangel,Trebol Clan,78.5
Arcangel,DJ Nelson,85.5
Arcangel,Tony Dize,82.5
Arcangel,Zion & Lennox,89.5
Arcangel,Tego Calderon,82.5
Arcangel,Baby Rasta & Gringo,79
Arcangel,Wisin,89
Arcangel,Yandel,84.5
Arcangel,J Alvarez,82.5
Arcangel,Nicky Jam,91
Arcangel,Luny Tunes,79.5
Arcangel,"Tito ""El Bambino""",83.5
Arcangel,Dalmata,80
Arcangel,Ivy Queen,80
Arlie,Vista Kicks,56
Arlie,The Hails,52
Arlie,Bay Ledges,27.5
Arlie,Sure Sure,56.5
Arlie,Coast Modern,27.5
Arlie,Vacation Manor,27.5
Arlie,Kid Bloom,58.5
Arlie,courtship.,27.5
Arlie,The Greeting Committee,58
Arlie,Okey Dokey,51
Arlie,Colony House,27.5
Arlie,Hot Flash Heat Wave,55.5
Arlie,Magic City Hippies,27.5
Arlie,The Happy Fits,27.5
Arlie,Briston Maroney,63
Arlie,Hippo Campus,27.5
Arlie,CRUISR,27.5
Arlie,Duncan Fellows,27.5
Arlie,JAWNY,61.5
Arlie,M.A.G.S.,52.5
Armando Martínez,Ignacio Rondon,38
Armando Martínez,El Cazador Novato,18.5
Armando Martínez,Cristina Maica,18.5
Armando Martínez,Euclides Leal,18.5
Armando Martínez,Santiago Rojas,18.5
Armando Martínez,Francisco Montoya,37
Armando Martínez,Eneas Perdomo,18.5
Armando Martínez,Teo Galíndez,36.5
Armando Martínez,Cristóbal Jiménez,18.5
Armando Martínez,El Carrao De Palmarito,37
Armando Martínez,Reynaldo Armas,18.5
Armando Martínez,Jesus Moreno,37
Armando Martínez,Nelson Morales,18.5
Armando Martínez,Luis Silva,18.5
Armando Martínez,Hipolito Arrieta,18.5
Armando Martínez,Domingo Garcia,18.5
Armando Martínez,Reina Lucero,18.5
Armando Martínez,Armando Gonzalez,18.5
Armando Martínez,Luis Lozada el Cubiro,18.5
Armando Martínez,Un Solo Pueblo,18.5
Ashley Kutcher,Jillian Rossi,63
Ashley Kutcher,Avery Lynch,60
Ashley Kutcher,ROSIE,61.5
Ashley Kutcher,Rosie Darling,30.5
Ashley Kutcher,Avery Anna,59.5
Ashley Kutcher,Lillian Hepler,57.5
Ashley Kutcher,Frawley,30.5
Ashley Kutcher,Andi,60
Ashley Kutcher,Lauren Weintraub,30.5
Ashley Kutcher,Sody,64
Ashley Kutcher,Caleb Hearn,62
Ashley Kutcher,Maddie Zahm,63
Ashley Kutcher,Cassidi,30.5
Ashley Kutcher,HAVEN,30.5
Ashley Kutcher,Camylio,30.5
Ashley Kutcher,Alexander Stewart,30.5
Ashley Kutcher,Robyn Ottolini,30.5
Ashley Kutcher,Zach Hood,67.5
Ashley Kutcher,Munn,30.5
Ashley Kutcher,Karina Grace,30.5
Aspirante,El Roockie,54.5
Aspirante,Eddy Lover,59
Aspirante,Mach & Daddy,55.5
Aspirante,Latin Fresh,51
Aspirante,Comando Tiburon,47
Aspirante,Real Phantom,22.5
Aspirante,Tommy Real,22.5
Aspirante,Nigga,57.5
Aspirante,Makano,54
Aspirante,Erre XI,49.5
Aspirante,Jimmy Bad Boy,22.5
Aspirante,Joey Montana,59.5
Aspirante,Eddie Dee,55.5
Aspirante,Flex,57.5
Aspirante,Magnate Y Valentino,51.5
Aspirante,Divino,51
Aspirante,Aldo Ranks,22.5
Aspirante,JR Ranks,22.5
Aspirante,Trebol Clan,57
Aspirante,Freddy Sky,22.5
Aventura,Toby Love,40.5
Aventura,Monchy & Alexandra,40.5
Aventura,Prince Royce,82
Aventura,Ivy Queen,75.5
Aventura,Zacarias Ferreira,40.5
Aventura,Romeo Santos,84
Aventura,Flex,75.5
Aventura,Tony Dize,76
Aventura,Xtreme,40.5
Aventura,De La Ghetto,82.5
Aventura,Yoskar Sarante,40.5
Aventura,Alexis y Fido,75.5
Aventura,Angel Y Khriz,75
Aventura,"Tito ""El Bambino""",77
Aventura,Anthony Santos,40.5
Aventura,Zion,83
Aventura,Luny Tunes,74
Aventura,Arcangel,84.5
Aventura,Zion & Lennox,83
Aventura,Trebol Clan,73
Avery Anna,Lauren Duski,27
Avery Anna,Sophia Scott,27
Avery Anna,Robyn Ottolini,27
Avery Anna,Jillian Rossi,58.5
Avery Anna,Alana Springsteen,27
Avery Anna,Alexandra Kay,27
Avery Anna,Lauren Weintraub,27
Avery Anna,Frawley,27
Avery Anna,Ashley Cooke,27
Avery Anna,Ashley Kutcher,59.5
Avery Anna,Smithfield,27
Avery Anna,Kylie Morgan,27
Avery Anna,Leah Marie Mason,27
Avery Anna,Taylor Acorn,27
Avery Anna,Julia Cole,27
Avery Anna,David J,27
Avery Anna,Brynn Cartelli,27
Avery Anna,Maddie Zahm,59.5
Avery Anna,Caleb Hearn,58.5
Avery Anna,Avery Lynch,55.5
Avery Lynch,ROSIE,57.5
Avery Lynch,Luz,26.5
Avery Lynch,Sody,60
Avery Lynch,Ashley Kutcher,60
Avery Lynch,BLÜ EYES,26.5
Avery Lynch,Jillian Rossi,59
Avery Lynch,Rosie Darling,26.5
Avery Lynch,Cate,26.5
Avery Lynch,Avery Anna,55.5
Avery Lynch,Frawley,26.5
Avery Lynch,Maddie Zahm,59
Avery Lynch,Catie Turner,26.5
Avery Lynch,carobae,26.5
Avery Lynch,Andi,56
Avery Lynch,Brynn Cartelli,26.5
Avery Lynch,Lexi Jayde,26.5
Avery Lynch,Beth McCarthy,26.5
Avery Lynch,Lillian Hepler,53.5
Avery Lynch,Lauren Weintraub,26.5
Avery Lynch,Sam MacPherson,26.5
BOYO,Worn-Tin,22
BOYO,Club Kuru,44
BOYO,Reptaliens,42
BOYO,Fantasy Guys,40
BOYO,Inner Wave,53.5
BOYO,Mustard Service,48.5
BOYO,The Undercover Dream Lovers,48
BOYO,The Velveteins,22
BOYO,Hot Flash Heat Wave,51
BOYO,Hala,47
BOYO,Gold Celeste,22
BOYO,Horsebeach,39.5
BOYO,Enjoy,49.5
BOYO,Brad stank,49.5
BOYO,FLOOR CRY,48.5
BOYO,Mellow Fellow,48
BOYO,Mk.gee,49.5
BOYO,The Symposium,49
BOYO,RICEWINE,48
BOYO,No Vacation,54.5
Baby Rasta,Magnate Y Valentino,66
Baby Rasta,Eddie Dee,68
Baby Rasta,Erre XI,63
Baby Rasta,Andy Boy,56.5
Baby Rasta,Voltio,70
Baby Rasta,Trebol Clan,71.5
Baby Rasta,Yomo,70.5
Baby Rasta,Tempo,63
Baby Rasta,Cheka,64.5
Baby Rasta,Magnate,66
Baby Rasta,Alberto Stylee,67
Baby Rasta,Dalmata,73
Baby Rasta,Zion,79.5
Baby Rasta,Jadiel,67.5
Baby Rasta,Ñejo,73
Baby Rasta,Gadiel,64.5
Baby Rasta,De La Ghetto,81
Baby Rasta,DJ Nelson,78.5
Baby Rasta,Don Chezina,66
Baby Rasta,Baby Rasta & Gringo,70
Baby Rasta & Gringo,Dalmata,69
Baby Rasta & Gringo,Trebol Clan,67.5
Baby Rasta & Gringo,Magnate Y Valentino,62
Baby Rasta & Gringo,Eddie Dee,66
Baby Rasta & Gringo,Ñejo,75
Baby Rasta & Gringo,Zion,77.5
Baby Rasta & Gringo,Yomo,66.5
Baby Rasta & Gringo,Voltio,66
Baby Rasta & Gringo,Magnate,62
Baby Rasta & Gringo,De La Ghetto,77
Baby Rasta & Gringo,Cheka,60.5
Baby Rasta & Gringo,DJ Nelson,74.5
Baby Rasta & Gringo,Tempo,62
Baby Rasta & Gringo,Baby Rasta,70
Baby Rasta & Gringo,Luny Tunes,68.5
Baby Rasta & Gringo,Jadiel,63.5
Baby Rasta & Gringo,Jowell & Randy,73
Baby Rasta & Gringo,Alberto Stylee,69
Baby Rasta & Gringo,Alexis y Fido,70
Baby Rasta & Gringo,Casa De Leones,63.5
Bacilos,Cabas,66
Bacilos,Diego Torres,35
Bacilos,Fonseca,75
Bacilos,Andrés Cepeda,72.5
Bacilos,Bonka,60.5
Bacilos,Gian Marco,35
Bacilos,Juan Fernando Velasco,62.5
Bacilos,Juanes,35
Bacilos,Lucas Arnau,65
Bacilos,La Mosca Tse-Tse,35
Bacilos,Carlos Vives,76.5
Bacilos,Los De Adentro,61
Bacilos,Tranzas,35
Bacilos,Alberto Plaza,35
Bacilos,Santiago Cruz,67
Bacilos,ChiChi Peralta,35
Bacilos,Fanny Lu,35
Bacilos,Sanalejo,60
Bacilos,Voz Veis,35
Bacilos,Franco De Vita,35
Bad Bunny,Ozuna,96.5
Bad Bunny,Nio Garcia,49.5
Bad Bunny,Anuel AA,97
Bad Bunny,Mau y Ricky,49.5
Bad Bunny,KAROL G,97
Bad Bunny,Brytiago,49.5
Bad Bunny,Rvssian,49.5
Bad Bunny,Bryant Myers,49.5
Bad Bunny,Myke Towers,98
Bad Bunny,Jhay Cortez,97
Bad Bunny,Lunay,91
Bad Bunny,Miky Woodz,49.5
Bad Bunny,Lary Over,49.5
Bad Bunny,Alex Rose,49.5
Bad Bunny,Rauw Alejandro,49.5
Bad Bunny,Tainy,49.5
Bad Bunny,Randy,88.5
Bad Bunny,Kevin Roldan,49.5
Bad Bunny,Jon Z,49.5
Bad Bunny,Casper Magico,49.5
Balue,Horsebeach,34.5
Balue,Surf Rock Is Dead,34.5
Balue,Launder,34.5
Balue,A Beacon School,39.5
Balue,Ruby Haunt,41.5
Balue,Blonde Tongues,33.5
Balue,CASTLEBEAT,45
Balue,Acid Ghost,45
Balue,BOYO,41
Balue,Worn-Tin,17
Balue,Boys Age,35
Balue,Orchid Mantis,38.5
Balue,No Vacation,49.5
Balue,Sunbeam Sound Machine,42.5
Balue,Hawaiian Gremlins,17
Balue,Reptaliens,37
Balue,Hibou,38.5
Balue,Hala,42
Balue,RICEWINE,43
Balue,Day Wave,46
Banes World,RICEWINE,53
Banes World,Her's,67.5
Banes World,TEMPOREX,59
Banes World,Brad stank,54.5
Banes World,Yung Heazy,49.5
Banes World,Dream Ivory,58.5
Banes World,No Vacation,59.5
Banes World,Vansire,61
Banes World,Loving,60
Banes World,Michael Seyer,56
Banes World,Cuco,66.5
Banes World,Jakob,60
Banes World,Mellow Fellow,53
Banes World,Gus Dapperton,63
Banes World,Yellow Days,59
Banes World,infinite bisous,50
Banes World,Acid Ghost,55
Banes World,Hot Flash Heat Wave,56
Banes World,The Marías,64.5
Banes World,Enjoy,54.5
Barrie,Abel Zavala,32.5
Barrie,Lilly Goodman,32.5
Barrie,Danilo Montero,32.5
Barrie,Julissa,32.5
Barrie,Juan Carlos Alvarado,32.5
Barrie,Jose Luis Reyes,32.5
Barrie,Daniel Calveti,32.5
Barrie,Ingrid Rosario,32.5
Barrie,Coalo Zamorano,32.5
Barrie,Esperanza de Vida,32.5
Barrie,Julio Melgar,32.5
Barrie,Jaime Murrell,32.5
Barrie,Marcos Witt,32.5
Barrie,Samuel Hernández,32.5
Barrie,Luis Santiago,32.5
Barrie,Jesús Adrián Romero,32.5
Barrie,Miel San Marcos,32.5
Barrie,Marcela Gandara,32.5
Barrie,Torre Fuerte,32.5
Barrie,Rojo,32.5
Basixx,Craig Reever,47.5
Basixx,Siine,49.5
Basixx,Mindme,49
Basixx,Lvly,49.5
Basixx,Tape Machines,50.5
Basixx,Aiyo,23.5
Basixx,Hallman,51
Basixx,waykap,46.5
Basixx,Gamma Skies,48.5
