From Artist,To Artist,Weight
ASTN,Luke Chiang,33
ASTN,Kid Travis,33
ASTN,Bren Joy,33
ASTN,Jesse Barrera,33
ASTN,Zachary Knowles,33
ASTN,Marc E. Bassy,68.5
ASTN,Milky Day,33
ASTN,demxntia,33
ASTN,Dylan Sinclair,33
ASTN,Weston Estate,33
Alaina Castillo,Audrey Mika,29
Alaina Castillo,Carlie Hanson,59.5
Alaina Castillo,Janine,29
Alaina Castillo,Zachary Knowles,29
Alaina Castillo,ELIO,62
Alaina Castillo,Tiffany Day,56
Alaina Castillo,Emilee,29
Alaina Castillo,Charlotte Lawrence,63.5
Alaina Castillo,Sody,62.5
Alaina Castillo,María Isabel,29
Alaina Castillo,SHY Martin,65.5
Alaina Castillo,Destiny Rogers,29
Alaina Castillo,Clara Mae,63.5
Alaina Castillo,bülow,63
Alaina Castillo,Colette Lush,29
Alaina Castillo,iyla,29
Alaina Castillo,maye,29
Alaina Castillo,Lolo Zouaï,29
Alaina Castillo,Luz,61.5
Alaina Castillo,Avenue Beat,29
Alec Benjamin,AJ Mitchell,77
Alec Benjamin,Ruel,77.5
Alec Benjamin,Why Don't We,80
Alec Benjamin,Alexander Stewart,72
Alec Benjamin,Charlotte Lawrence,75
Alec Benjamin,Anna Clendening,72.5
Alec Benjamin,Anson Seabra,39.5
Alec Benjamin,Sasha Alex Sloan,79
Alec Benjamin,Ellise,74.5
Alec Benjamin,Olivia O'Brien,80
Alec Benjamin,Bea Miller,79.5
Alec Benjamin,Dean Lewis,79
Alec Benjamin,Tate McRae,82.5
Alec Benjamin,PRETTYMUCH,73.5
Alec Benjamin,John K,77.5
Alec Benjamin,bülow,73.5
Alec Benjamin,Alexander 23,76
Alec Benjamin,Clara Mae,76
Alec Benjamin,Etham,71.5
Alec Benjamin,Hey Violet,72
Alessia Cara,Fifth Harmony,76.5
Alessia Cara,Zara Larsson,80.5
Alessia Cara,Julia Michaels,82
Alessia Cara,Hailee Steinfeld,78
Alessia Cara,Bea Miller,77.5
Alessia Cara,Madison Beer,81
Alessia Cara,Camila Cabello,84
Alessia Cara,DNCE,77.5
Alessia Cara,Astrid S,76.5
Alessia Cara,Liam Payne,75.5
Alessia Cara,Olivia O'Brien,79
Alessia Cara,Niall Horan,80.5
Alessia Cara,Rita Ora,80.5
Alessia Cara,Demi Lovato,82.5
Alessia Cara,Daya,77.5
Alessia Cara,ZAYN,80.5
Alessia Cara,AJ Mitchell,76
Alessia Cara,Charlotte Lawrence,73
Alessia Cara,Jess Glynne,79.5
Alessia Cara,Sabrina Carpenter,80
Alex & Sierra,Etham,64
Alex & Sierra,Hearts & Colors,32
Alex & Sierra,Sara Farell,61
Alex & Sierra,Sofia Karlberg,32
Alex & Sierra,A Great Big World,66.5
Alex & Sierra,Canyon City,61.5
Alex & Sierra,Us The Duo,32
Alex & Sierra,Jasmine Thompson,70.5
Alex & Sierra,The Mayries,32
Alex & Sierra,Grace Grundy,60.5
Alex & Sierra,Gavin James,68
Alex & Sierra,Landon Austin,32
Alex & Sierra,Tyler Ward,32
Alex & Sierra,Leroy Sanchez,32
Alex & Sierra,Anna Clendening,66
Alex & Sierra,Julia Sheer,32
Alex & Sierra,Ron Pope,32
Alex & Sierra,Gardiner Sisters,32
Alex & Sierra,Rixton,65.5
Alex & Sierra,Parachute,32
Alex Aiono,Alexander Stewart,59.5
Alex Aiono,In Real Life,49
Alex Aiono,PRETTYMUCH,62
Alex Aiono,AJ Mitchell,62.5
Alex Aiono,Jacob Whitesides,51
Alex Aiono,Why Don't We,66.5
Alex Aiono,Jack & Jack,68
Alex Aiono,Jai Waetford,53.5
Alex Aiono,New Hope Club,58.5
Alex Aiono,Ruel,65
Alex Aiono,Cameron Dallas,28
Alex Aiono,Daniel Skye,49.5
Alex Aiono,HRVY,63.5
Alex Aiono,Jordan Fisher,67
Alex Aiono,SoMo,28
Alex Aiono,Jake Miller,28
Alex Aiono,Etham,59
Alex Aiono,PLVTINUM,61
Alex Aiono,William Singe,28
Alex Aiono,Conor Maynard,65
Alex Sampson,Gunnar Gehl,46
Alex Sampson,Alexander Stewart,55.5
Alex Sampson,Jessica Baio,24
Alex Sampson,Dylan Brady,24
Alex Sampson,KAYDEN,53
Alex Sampson,Caleb Hearn,54.5
Alex Sampson,Asher Angel,24
Alex Sampson,Munn,54.5
Alex Sampson,Jonah Kagen,55.5
Alex Sampson,Thomas Day,24
Alex Sampson,New Rules,53.5
Alex Sampson,On The Outside,24
Alex Sampson,Kyle Hume,24
Alex Sampson,Jillian Rossi,54.5
Alex Sampson,Jon Caryl,24
Alex Sampson,Alec Chambers,24
Alex Sampson,Cole Norton,24
Alex Sampson,Max & Harvey,24
Alex Sampson,Dylan Conrique,24
Alex Sampson,Livingston,24
Alexander 23,Chelsea Cutler,74
Alexander 23,ROLE MODEL,72
Alexander 23,Anson Seabra,34.5
Alexander 23,Christian French,34.5
Alexander 23,Blake Rose,68.5
Alexander 23,Zachary Knowles,34.5
Alexander 23,Avery Lynch,63
Alexander 23,Sara Kays,70
Alexander 23,ROSIE,65.5
Alexander 23,Boy In Space,68.5
Alexander 23,Sody,69
Alexander 23,Zach Hood,69.5
Alexander 23,Hayd,34.5
Alexander 23,JP Saxe,34.5
Alexander 23,John K,70.5
Alexander 23,Luz,67
Alexander 23,Mokita,34.5
Alexander 23,Gracie Abrams,72
Alexander 23,Jake Scott,34.5
Alexander 23,Jonah Kagen,67
Alexander Stewart,AJ Mitchell,66
Alexander Stewart,In Real Life,51.5
Alexander Stewart,Why Don't We,69
Alexander Stewart,New Hope Club,61
Alexander Stewart,Jack & Jack,70.5
Alexander Stewart,Alex Aiono,59.5
Alexander Stewart,Ruel,68.5
Alexander Stewart,HRVY,66
Alexander Stewart,Etham,62.5
Alexander Stewart,Fly By Midnight,65.5
Alexander Stewart,Anna Clendening,63.5
Alexander Stewart,Clara Mae,66
Alexander Stewart,PRETTYMUCH,64.5
Alexander Stewart,Bars and Melody,57.5
Alexander Stewart,Elina,63
Alexander Stewart,Jillian Rossi,62
Alexander Stewart,Boy In Space,64.5
Alexander Stewart,Munn,62
Alexander Stewart,Caleb Hearn,62
Alexander Stewart,Frawley,62.5
Allie X,Poppy,66
Allie X,Dorian Electra,31
Allie X,Kim Petras,67.5
Allie X,Carly Rae Jepsen,69
Allie X,Cruel Youth,31
Allie X,Rina Sawayama,67
Allie X,LIZ,31
Allie X,HANA,31
Allie X,Ängie,31
Allie X,Sky Ferreira,60.5
Allie X,Magdalena Bay,31
Allie X,Kerli,31
Allie X,GIRLI,63
Allie X,Slayyyter,31
Allie X,Shura,31
Allie X,Natalia Kills,31
Allie X,Foxes,31
Allie X,Ralph,31
Allie X,MUNA,64
Allie X,VÉRITÉ,61.5
Ally Brooke,Lauren Jauregui,59
Ally Brooke,Dinah Jane,51
Ally Brooke,Normani,65
Ally Brooke,Four of Diamonds,27
Ally Brooke,Pia Mia,61
Ally Brooke,Sofia Carson,63
Ally Brooke,Alice Chater,27
Ally Brooke,Isabela Merced,27
Ally Brooke,Fifth Harmony,64
Ally Brooke,Diane Warren,27
Ally Brooke,ILIRA,27
Ally Brooke,G.R.L.,27
Ally Brooke,Ashley Tisdale,57
Ally Brooke,Nova Miller,27
Ally Brooke,Cher Lloyd,61
Ally Brooke,Chris Jauregui,27
Ally Brooke,Keke Palmer,27
Ally Brooke,Nikki Vianna,27
Ally Brooke,Liam Payne,63
Ally Brooke,Victoria Justice,27
Almondmilkhunni,BAYLI,19
Almondmilkhunni,Dounia,19
Almondmilkhunni,kezia,19
Almondmilkhunni,Jae Stephens,19
Almondmilkhunni,Alex Mali,19
Almondmilkhunni,Baby Tate,19
Almondmilkhunni,Rakiyah,19
Almondmilkhunni,Bree Runway,19
Almondmilkhunni,Mali-Koa,39
Almondmilkhunni,TiaCorine,19
Almondmilkhunni,iyla,19
Almondmilkhunni,Kennie,19
Almondmilkhunni,Tommy Genesis,19
Almondmilkhunni,Diamond White,19
Almondmilkhunni,Kari Faux,19
Almondmilkhunni,TeaMarrr,19
Almondmilkhunni,Abby Jasmine,19
Almondmilkhunni,Good Girl,19
Almondmilkhunni,Ashton Irwin,42.5
Almondmilkhunni,Doechii,19
Aly & AJ,The Veronicas,32
Aly & AJ,Hilary Duff,65
Aly & AJ,Ashley Tisdale,63
Aly & AJ,Vanessa Hudgens,69.5
Aly & AJ,Lindsay Lohan,32
Aly & AJ,Ashlee Simpson,32
Aly & AJ,Jordan Pruitt,32
Aly & AJ,Miranda Cosgrove,58
Aly & AJ,Raven-Symoné,32
Aly & AJ,Carly Rae Jepsen,70
Aly & AJ,Allie X,64
Aly & AJ,The Cheetah Girls,60.5
Aly & AJ,Michelle Branch,32
Aly & AJ,The Aces,62
Aly & AJ,Jesse McCartney,66
Aly & AJ,Emily Osment,32
Aly & AJ,Betty Who,32
Aly & AJ,MUNA,67
Aly & AJ,Sky Ferreira,61.5
Aly & AJ,Fefe Dobson,32
Amos Lee,Brett Dennen,67.5
Amos Lee,Ray LaMontagne,69
Amos Lee,Donavon Frankenreiter,64
Amos Lee,Eric Hutchinson,32
Amos Lee,Joshua Radin,32
Amos Lee,Trevor Hall,67
Amos Lee,Peter Bradley Adams,32
Amos Lee,David Gray,32
Amos Lee,Mat Kearney,32
Amos Lee,Alexi Murdoch,32
Amos Lee,Ben Harper,65.5
Amos Lee,Joe Purdy,32
Amos Lee,Matt Nathanson,32
Amos Lee,Marc Broussard,32
Amos Lee,Matt Costa,56.5
Amos Lee,Tyrone Wells,32
Amos Lee,Drew Holcomb & The Neighbors,32
Amos Lee,Dave Barnes,32
Amos Lee,ALO,74
Amos Lee,G. Love & Special Sauce,61
Anna Clendening,Carlie Hanson,61.5
Anna Clendening,bülow,65
Anna Clendening,Charlotte Lawrence,65.5
Anna Clendening,Clara Mae,65.5
Anna Clendening,Elina,63.5
Anna Clendening,Gabbie Hanna,60
Anna Clendening,Emily Burns,31
Anna Clendening,Hey Violet,63.5
Anna Clendening,AJ Mitchell,66.5
Anna Clendening,Alexander Stewart,63.5
Anna Clendening,Maggie Lindemann,67.5
Anna Clendening,Sody,65.5
Anna Clendening,Molly Kate Kestner,31
Anna Clendening,Etham,64
Anna Clendening,Olivia Holt,61
Anna Clendening,Boy In Space,65
Anna Clendening,Olivia O'Brien,69.5
Anna Clendening,Sasha Alex Sloan,70.5
Anna Clendening,Katelyn Tarver,31
Anna Clendening,Ellise,65
Anne-Marie,Rita Ora,81.5
Anne-Marie,Jess Glynne,79.5
Anne-Marie,Ellie Goulding,82.5
Anne-Marie,NOTD,76.5
Anne-Marie,Zara Larsson,81.5
Anne-Marie,Years & Years,80
Anne-Marie,Mabel,80
Anne-Marie,Ella Henderson,84
Anne-Marie,RAYE,80.5
Anne-Marie,Liam Payne,78.5
Anne-Marie,Hailee Steinfeld,81
Anne-Marie,Ella Eyre,77.5
Anne-Marie,HRVY,81
Anne-Marie,Niall Horan,83.5
Anne-Marie,Julia Michaels,81
Anne-Marie,Alessia Cara,81
Anne-Marie,Bebe Rexha,83
Anne-Marie,Jax Jones,82
Anne-Marie,Fifth Harmony,79.5
Anne-Marie,Daya,78.5
Annie DiRusso,Samia,52.5
Annie DiRusso,Rosie Tucker,24
Annie DiRusso,The Greeting Committee,54.5
Annie DiRusso,Haley Blais,24
Annie DiRusso,Stella Bridie,24
Annie DiRusso,Maude Latour,53.5
Annie DiRusso,Tommy Lefroy,51
Annie DiRusso,Sidney Gish,24
Annie DiRusso,Boyish,24
Annie DiRusso,ella jane,51.5
Annie DiRusso,Chappell Roan,24
Annie DiRusso,Wallice,52.5
Annie DiRusso,Leith Ross,57
Annie DiRusso,Gatlin,51
Annie DiRusso,Harriette,53.5
Annie DiRusso,Indigo De Souza,24
Annie DiRusso,Eliza McLamb,24
Annie DiRusso,Seeing Double,24
Annie DiRusso,Atta Boy,24
Annie DiRusso,Jensen McRae,24
Arctic Monkeys,The Kooks,43.5
Arctic Monkeys,Alexandra Savior,43.5
Arctic Monkeys,Alex Turner,43.5
Arctic Monkeys,The Last Shadow Puppets,43.5
Arctic Monkeys,Blossoms,75
Arctic Monkeys,The Strokes,43.5
Arctic Monkeys,Kasabian,43.5
Arctic Monkeys,The Fratellis,43.5
Arctic Monkeys,Cage The Elephant,84.5
Arctic Monkeys,Franz Ferdinand,43.5
Arctic Monkeys,The Vaccines,43.5
Arctic Monkeys,Kaiser Chiefs,43.5
Arctic Monkeys,The Libertines,43.5
Arctic Monkeys,The Wombats,43.5
Arctic Monkeys,Jamie T,43.5
Arctic Monkeys,Two Door Cinema Club,43.5
Arctic Monkeys,Interpol,43.5
Arctic Monkeys,MGMT,43.5
Arctic Monkeys,Courteeners,43.5
Arctic Monkeys,Declan McKenna,77
Ariana Grande,Camila Cabello,92.5
Ariana Grande,Fifth Harmony,84
Ariana Grande,Selena Gomez,91.5
Ariana Grande,Demi Lovato,91
Ariana Grande,Alessia Cara,86.5
Ariana Grande,ZAYN,88
Ariana Grande,Hailee Steinfeld,86.5
Ariana Grande,Zara Larsson,87
Ariana Grande,Madison Beer,85.5
Ariana Grande,Julia Michaels,86.5
Ariana Grande,Chloe x Halle,46
Ariana Grande,Halsey,91
Ariana Grande,Miley Cyrus,92
Ariana Grande,Little Mix,89
Ariana Grande,Bea Miller,84
Ariana Grande,Tinashe,46
Ariana Grande,Bebe Rexha,88.5
Ariana Grande,Selena Gomez & The Scene,83.5
Ariana Grande,Rita Ora,87
Ariana Grande,Meghan Trainor,87.5
Arlie,Vista Kicks,56
Arlie,The Hails,27.5
Arlie,Bay Ledges,27.5
Arlie,Sure Sure,27.5
Arlie,Coast Modern,27.5
Arlie,Vacation Manor,27.5
Arlie,Kid Bloom,58.5
Arlie,courtship.,27.5
Arlie,The Greeting Committee,58
Arlie,Okey Dokey,27.5
Arlie,Colony House,27.5
Arlie,Hot Flash Heat Wave,27.5
Arlie,Magic City Hippies,27.5
Arlie,The Happy Fits,27.5
Arlie,Briston Maroney,27.5
Arlie,Hippo Campus,63.5
Arlie,CRUISR,27.5
Arlie,Duncan Fellows,27.5
Arlie,JAWNY,27.5
Arlie,M.A.G.S.,27.5
Ashe,Christian Leave,70.5
Ashe,bülow,71.5
Ashe,FINNEAS,77
Ashe,Conan Gray,78.5
Ashe,Ellise,71.5
Ashe,Liam Payne,72.5
Ashe,Ruth B.,78
Ashe,Charlotte Lawrence,71
Ashe,mxmtoon,74
Ashe,King Princess,71.5
Ashe,Louis Tomlinson,73
Ashe,THE DRIVER ERA,68.5
Ashe,girl in red,77
Ashe,Chelsea Cutler,78
Ashe,Sara Kays,72
Ashe,Luke Hemmings,68
Ashe,Catie Turner,69.5
Ashe,Gracie Abrams,75
Ashe,Sasha Alex Sloan,78
Ashe,Tate McRae,79.5
Ashley Tisdale,Vanessa Hudgens,68.5
Ashley Tisdale,Hilary Duff,64
Ashley Tisdale,Emily Osment,29
Ashley Tisdale,Miranda Cosgrove,55
Ashley Tisdale,Lindsay Lohan,29
Ashley Tisdale,Corbin Bleu,29
Ashley Tisdale,Jordan Pruitt,29
Ashley Tisdale,Ashlee Simpson,29
Ashley Tisdale,Selena Gomez & The Scene,66.5
Ashley Tisdale,Meaghan Martin,29
Ashley Tisdale,The Cheetah Girls,56.5
Ashley Tisdale,Hannah Montana,66.5
Ashley Tisdale,Raven-Symoné,29
Ashley Tisdale,Mitchel Musso,29
Ashley Tisdale,Paris Hilton,29
Ashley Tisdale,Drew Seeley,29
Ashley Tisdale,Leighton Meester,29
Ashley Tisdale,Aly & AJ,63
Ashley Tisdale,JoJo,29
Ashley Tisdale,Bratz,29
Ashton Irwin,Luke Hemmings,54
Ashton Irwin,Hey Violet,54
Ashton Irwin,Mali-Koa,42.5
Ashton Irwin,The Vamps,60.5
Ashton Irwin,Only The Poets,48.5
Ashton Irwin,Louis Tomlinson,59
Ashton Irwin,THE DRIVER ERA,54.5
Ashton Irwin,R5,53.5
Ashton Irwin,Liam Payne,58.5
Ashton Irwin,Sun Room,48.5
Ashton Irwin,New Hope Club,53
Ashton Irwin,Ashe,60
Ashton Irwin,Harry S Music,45.5
Ashton Irwin,Waterparks,56
Ashton Irwin,Niall Horan,63.5
Ashton Irwin,5 Seconds of Summer,65
Ashton Irwin,Almondmilkhunni,42.5
Ashton Irwin,Jeremy Shada,53
Ashton Irwin,lovelytheband,56
Ashton Irwin,YUNGBLUD,61
Astrid S,Charlotte Lawrence,74.5
Astrid S,Dagny,36
Astrid S,Kiiara,74
Astrid S,Carlie Hanson,68.5
Astrid S,Ina Wroldsen,36
Astrid S,Julie Bergan,36
Astrid S,Jesper Jenset,36
Astrid S,Hailee Steinfeld,74.5
Astrid S,Daya,77
Astrid S,Julia Michaels,79.5
Astrid S,Clara Mae,71.5
Astrid S,Emma Steinbakken,36
Astrid S,AJ Mitchell,73.5
Astrid S,Victoria Nadine,36
Astrid S,Chris Holsten,36
Astrid S,Gabrielle,36
Astrid S,Sondre Justad,36
Astrid S,Emelie Hollow,36
Astrid S,Ramón,36
Astrid S,Eva Weel Skram,36
Au/Ra,Kailee Morgue,67
Au/Ra,Jaira Burns,69.5
Au/Ra,Bahari,65
Au/Ra,EZI,35
Au/Ra,bülow,70
Au/Ra,Zolita,64.5
Au/Ra,XYLØ,66.5
Au/Ra,Ellise,69
Au/Ra,Transviolet,62
Au/Ra,Hey Violet,68.5
Au/Ra,Maty Noyes,68.5
Au/Ra,Charlotte Lawrence,72.5
Au/Ra,Carlie Hanson,66.5
Au/Ra,machineheart,35
Au/Ra,Lola Blanc,35
Au/Ra,Kiiara,73
Au/Ra,VÉRITÉ,65.5
Au/Ra,Skott,35
Au/Ra,Zella Day,70.5
Au/Ra,TeZATalks,35
Austin Mahone,Cody Simpson,64.5
Austin Mahone,Bridgit Mendler,69
Austin Mahone,Heffron Drive,51
Austin Mahone,Rags Cast,52.5
Austin Mahone,Emblem3,55.5
Austin Mahone,Jai Waetford,57.5
Austin Mahone,Zendaya,76
Austin Mahone,The Vamps,70
Austin Mahone,Cher Lloyd,67
Austin Mahone,Cimorelli,60.5
Austin Mahone,Victorious Cast,67
Austin Mahone,Rixton,67.5
Austin Mahone,China Anne McClain,64.5
Austin Mahone,Ross Lynch,67.5
Austin Mahone,Shane Harper,52
Austin Mahone,Jason Chen,61.5
Austin Mahone,Austin Moon,61.5
Austin Mahone,Big Time Rush,67
Austin Mahone,Union J,57.5
Austin Mahone,Greyson Chance,63
Austin Moon,Rags Cast,49
Austin Moon,McClain Sisters,28.5
Austin Moon,The GGGG's,28.5
Austin Moon,China Anne McClain,61
Austin Moon,Ross Lynch,62
Austin Moon,Zendaya,69.5
Austin Moon,Tyler James Williams,28.5
Austin Moon,Victorious Cast,63.5
Austin Moon,Freddie Stroma,28.5
Austin Moon,Annie Vincent,28.5
Austin Moon,Laura Marano,56.5
Austin Moon,Bridgit Mendler,62.5
Austin Moon,Adam Irigoyen,28.5
Austin Moon,Naomi Scott,28.5
Austin Moon,Debby Ryan,28.5
Austin Moon,Coco Jones,28.5
Austin Moon,Meaghan Martin,28.5
Austin Moon,Christopher Wilde,59.5
Austin Moon,Olivia Holt,57.5
Austin Moon,Drew Seeley,28.5
Avery Lynch,ROSIE,57.5
Avery Lynch,Luz,59
Avery Lynch,Sody,60
Avery Lynch,Ashley Kutcher,26.5
Avery Lynch,BLÜ EYES,26.5
Avery Lynch,Jillian Rossi,59
Avery Lynch,Rosie Darling,26.5
Avery Lynch,Cate,54
Avery Lynch,Avery Anna,26.5
Avery Lynch,Frawley,58.5
Avery Lynch,Maddie Zahm,26.5
Avery Lynch,Catie Turner,60.5
Avery Lynch,carobae,26.5
Avery Lynch,Andi,26.5
Avery Lynch,Brynn Cartelli,26.5
Avery Lynch,Lexi Jayde,59.5
Avery Lynch,Beth McCarthy,26.5
Avery Lynch,Lillian Hepler,26.5
Avery Lynch,Lauren Weintraub,26.5
Avery Lynch,Sam MacPherson,26.5
BANKS,BROODS,34
BANKS,Sevdaliza,34
BANKS,Allie X,67
BANKS,Sky Ferreira,63.5
BANKS,AlunaGeorge,34
BANKS,Tei Shi,34
BANKS,Kelela,34
BANKS,VÉRITÉ,63.5
BANKS,ABRA,34
BANKS,Wet,34
BANKS,Låpsley,34
BANKS,MØ,78
BANKS,FKA twigs,34
BANKS,Foxes,34
BANKS,Kacy Hill,34
BANKS,Kiiara,71
BANKS,Zella Day,68.5
BANKS,Kllo,34
BANKS,Terror Jr,34
BANKS,Dounia,34
BETWEEN FRIENDS,Dreamer Boy,32
BETWEEN FRIENDS,spill tab,32
BETWEEN FRIENDS,carwash,32
BETWEEN FRIENDS,Isaac Dunbar,63.5
BETWEEN FRIENDS,LAUNDRY DAY,32
BETWEEN FRIENDS,Grady,61
BETWEEN FRIENDS,Jelani Aryeh,32
BETWEEN FRIENDS,Kid Bloom,63
BETWEEN FRIENDS,HUNNY,62.5
BETWEEN FRIENDS,Ryan Beatty,60.5
BETWEEN FRIENDS,Ryan Woods,58
BETWEEN FRIENDS,Wallice,60.5
BETWEEN FRIENDS,ROLE MODEL,68.5
BETWEEN FRIENDS,Maude Latour,61.5
BETWEEN FRIENDS,Jesse,32
BETWEEN FRIENDS,ELIO,64
BETWEEN FRIENDS,Sophie Cates,56.5
BETWEEN FRIENDS,MyKey,32
BETWEEN FRIENDS,Beach Weather,32
BETWEEN FRIENDS,Tim Atlas,32
Babygirl,Love You Later,26
Babygirl,Maude Latour,55.5
Babygirl,Gatlin,53
Babygirl,Charli Adams,26
Babygirl,girlhouse,26
Babygirl,Tommy Lefroy,53
Babygirl,Boyish,26
Babygirl,Sophie Cates,50.5
Babygirl,ella jane,53.5
Babygirl,Zeph,26
Babygirl,ELIO,58
Babygirl,Harriette,55.5
Babygirl,Samia,54.5
Babygirl,Haley Blais,26
Babygirl,Claud,26
Babygirl,Chappell Roan,26
Babygirl,Chloe Lilac,50.5
Babygirl,Genevieve Stokes,52
Babygirl,GRAE,26
Babygirl,Wallice,54.5
Bad Suns,COIN,70
Bad Suns,Colony House,31.5
Bad Suns,CRUISR,31.5
Bad Suns,Vinyl Theatre,31.5
Bad Suns,Grizfolk,31.5
Bad Suns,Night Riots,31.5
Bad Suns,Young Rising Sons,31.5
Bad Suns,Vacation Manor,31.5
Bad Suns,Smallpools,31.5
Bad Suns,flor,72
Bad Suns,HUNNY,62
Bad Suns,MisterWives,31.5
Bad Suns,Coast Modern,31.5
Bad Suns,Sir Sly,31.5
Bad Suns,Andrew McMahon in the Wilderness,31.5
Bad Suns,courtship.,31.5
Bad Suns,The Band CAMINO,67
Bad Suns,The Wldlfe,31.5
Bad Suns,Moon Taxi,31.5
Bad Suns,Bleachers,68
Bahari,Kiiara,63
Bahari,Jaira Burns,63.5
Bahari,Au/Ra,65
Bahari,Kailee Morgue,59
Bahari,Transviolet,55
Bahari,Lola Blanc,28
Bahari,Phoebe Ryan,28
Bahari,Terror Jr,28
Bahari,Emily Vaughn,28
Bahari,Faith Marie,28
Bahari,EZI,28
Bahari,XYLØ,58.5
Bahari,bülow,63
Bahari,VÉRITÉ,58.5
Bahari,Ängie,28
Bahari,Zolita,58.5
Bahari,Hey Violet,61.5
Bahari,Luna Shadows,28
Bahari,TeZATalks,28
Bahari,Carlie Hanson,58.5
Bars and Melody,In Real Life,48
Bars and Melody,Jai Waetford,51.5
Bars and Melody,Alexander Stewart,57.5
Bars and Melody,Roadtrip,46
Bars and Melody,AJ Mitchell,60.5
Bars and Melody,Why Don't We,64.5
Bars and Melody,Daniel Skye,48.5
Bars and Melody,The Vamps,64
Bars and Melody,New Hope Club,56.5
Bars and Melody,Jacob Sartorius,26
Bars and Melody,Jack & Jack,66
Bars and Melody,Alex Aiono,55
Bars and Melody,PRETTYMUCH,60
Bars and Melody,HRVY,61.5
Bars and Melody,Asher Angel,26
Bars and Melody,Conor Maynard,63
Bars and Melody,Rixton,59.5
Bars and Melody,Johnny Orlando,60
Bars and Melody,Mattybraps,26
Bars and Melody,Cody Simpson,58.5
Bazzi,Madison Beer,78
Bazzi,Khalid,84
Bazzi,PRETTYMUCH,73.5
Bazzi,ZAYN,82.5
Bazzi,Julia Michaels,79
Bazzi,Jack & Jack,78.5
Bazzi,Olivia O'Brien,76
Bazzi,Ruel,75.5
Bazzi,Jessie Reyez,75
Bazzi,John K,73.5
Bazzi,Lauv,83
Bazzi,benny blanco,77.5
Bazzi,Chelsea Cutler,79
Bazzi,Bea Miller,76.5
Bazzi,Troye Sivan,80
Bazzi,Why Don't We,77
Bazzi,MAX,83
Bazzi,Niall Horan,80.5
